U,T,omega_minus_mu,dos
18.0,0.2,-4.085040422762025,0.037141081558262415
18.0,0.2,-4.0127388223591565,0.029344322040637128
18.0,0.2,-3.940437221956289,0.02927419229263727
18.0,0.2,-3.868135621553421,0.024108477856520167
18.0,0.2,-3.7958340211505535,0.02168843242254949
18.0,0.2,-3.723532420747686,0.016759978274944222
18.0,0.2,-3.651230820344818,0.012171824739283351
18.0,0.2,-3.5789292199419505,0.009414909621733018
18.0,0.2,-3.506627619539083,0.010168979162649056
18.0,0.2,-3.434326019136215,0.008602627617314725
18.0,0.2,-3.3620244187333475,0.009190693513393581
18.0,0.2,-3.289722818330479,0.008606643326781913
18.0,0.2,-3.217421217927612,0.0055520575895868915
18.0,0.2,-3.1451196175247444,0.005115021386163374
18.0,0.2,-3.072818017121876,0.0031275719441275157
18.0,0.2,-3.000516416719009,0.0019542628024538
18.0,0.2,-2.9282148163161406,0.0015537484116447957
18.0,0.2,-2.855913215913273,0.0013434895731433555
18.0,0.2,-2.783611615510406,0.0012079691932007448
18.0,0.2,-2.7113100151075376,0.0011133086341518102
18.0,0.2,-2.6390084147046693,0.0010493198815192234
18.0,0.2,-2.566706814301803,0.0010225001855765942
18.0,0.2,-2.4944052138989345,0.0010854058683589464
18.0,0.2,-2.4221036134960663,0.0015576416437705733
18.0,0.2,-2.3498020130932,0.0017389002389657997
18.0,0.2,-2.2775004126903315,0.0010095084113656372
18.0,0.2,-2.2051988122874633,0.0008197793756383095
18.0,0.2,-2.132897211884597,0.0007413368773042247
18.0,0.2,-2.0605956114817285,0.0006940363526671134
18.0,0.2,-1.9882940110788603,0.0006594387067178568
18.0,0.2,-1.915992410675992,0.000631551057320652
18.0,0.2,-1.8436908102731255,0.0006078933055576565
18.0,0.2,-1.7713892098702573,0.0005872405175585025
18.0,0.2,-1.699087609467389,0.0005689001430073878
18.0,0.2,-1.6267860090645225,0.0005524373551880218
18.0,0.2,-1.5544844086616543,0.0005375560918150549
18.0,0.2,-1.482182808258786,0.000524041861056582
18.0,0.2,-1.4098812078559195,0.0005117317667768933
18.0,0.2,-1.3375796074530513,0.0005004976105475632
18.0,0.2,-1.265278007050183,0.0004902357504546359
18.0,0.2,-1.1929764066473165,0.0004808606770309756
18.0,0.2,-1.1206748062444483,0.0004723007493638644
18.0,0.2,-1.04837320584158,0.00046449524894889746
18.0,0.2,-0.9760716054387117,0.00045739227287301426
18.0,0.2,-0.9037700050358453,0.0004509471826611462
18.0,0.2,-0.831468404632977,0.0004451214339647777
18.0,0.2,-0.7591668042301087,0.0004398816755408901
18.0,0.2,-0.6868652038272423,0.0004351990440855656
18.0,0.2,-0.614563603424374,0.00043104860521189634
18.0,0.2,-0.5422620030215057,0.00042740890608232397
18.0,0.2,-0.46996040261863925,0.00042426161524819234
18.0,0.2,-0.397658802215771,0.000421591232053587
18.0,0.2,-0.32535720181290273,0.00041938485268956996
18.0,0.2,-0.25305560141003447,0.0004176319833552098
18.0,0.2,-0.18075400100716799,0.0004163243934463969
18.0,0.2,-0.10845240060429973,0.0004154560035460572
18.0,0.2,-0.036150800201431466,0.00041502280442600657
18.0,0.2,0.03615080020143502,0.00041502280442600657
18.0,0.2,0.10845240060430328,0.00041545600354605736
18.0,0.2,0.18075400100717154,0.0004163243934463972
18.0,0.2,0.253055601410038,0.00041763198335521
18.0,0.2,0.3253572018129063,0.0004193848526895702
18.0,0.2,0.39765880221577454,0.00042159123205358736
18.0,0.2,0.469960402618641,0.0004242616152481925
18.0,0.2,0.5422620030215093,0.0004274089060823247
18.0,0.2,0.6145636034243775,0.0004310486052118968
18.0,0.2,0.6868652038272458,0.0004351990440855659
18.0,0.2,0.7591668042301123,0.00043988167554089063
18.0,0.2,0.8314684046329806,0.00044512143396477816
18.0,0.2,0.9037700050358488,0.00045094718266114667
18.0,0.2,0.9760716054387153,0.00045739227287301486
18.0,0.2,1.0483732058415836,0.00046449524894889805
18.0,0.2,1.1206748062444518,0.00047230074936386506
18.0,0.2,1.1929764066473183,0.0004808606770309765
18.0,0.2,1.2652780070501866,0.0004902357504546366
18.0,0.2,1.3375796074530548,0.0005004976105475641
18.0,0.2,1.409881207855923,0.0005117317667768944
18.0,0.2,1.4821828082587896,0.0005240418610565832
18.0,0.2,1.5544844086616578,0.0005375560918150562
18.0,0.2,1.626786009064526,0.000552437355188023
18.0,0.2,1.6990876094673926,0.0005689001430073896
18.0,0.2,1.7713892098702608,0.000587240517558504
18.0,0.2,1.843690810273129,0.0006078933055576584
18.0,0.2,1.9159924106759956,0.0006315510573206539
18.0,0.2,1.9882940110788638,0.0006594387067178594
18.0,0.2,2.060595611481732,0.0006940363526671165
18.0,0.2,2.1328972118845986,0.0007413368773042294
18.0,0.2,2.205198812287467,0.0008197793756383185
18.0,0.2,2.277500412690335,0.0010095084113656556
18.0,0.2,2.3498020130932034,0.0017389002389658896
18.0,0.2,2.42210361349607,0.0015576416437705263
18.0,0.2,2.494405213898938,0.0010854058683589399
18.0,0.2,2.5667068143018064,0.001022500185576595
18.0,0.2,2.639008414704673,0.0010493198815192278
18.0,0.2,2.711310015107541,0.0011133086341518158
18.0,0.2,2.7836116155104094,0.001207969193200753
18.0,0.2,2.855913215913276,0.001343489573143367
18.0,0.2,2.928214816316144,0.0015537484116448109
18.0,0.2,3.0005164167190124,0.001954262802453821
18.0,0.2,3.0728180171218806,0.003127571944127561
18.0,0.2,3.145119617524747,0.005115021386163559
18.0,0.2,3.2174212179276154,0.0055520575895869504
18.0,0.2,3.2897228183304836,0.00860664332678246
18.0,0.2,3.36202441873335,0.00919069351339346
18.0,0.2,3.4343260191362184,0.008602627617314337
18.0,0.2,3.5066276195390866,0.010168979162648814
18.0,0.2,3.578929219941953,0.009414909621733279
18.0,0.2,3.6512308203448214,0.012171824739283629
18.0,0.2,3.7235324207476896,0.01675997827494449
18.0,0.2,3.795834021150556,0.02168843242254984
18.0,0.2,3.8681356215534244,0.024108477856520084
18.0,0.2,3.9404372219562926,0.029274192292637606
18.0,0.2,4.012738822359161,0.02934432204063765
18.0,0.2,4.085040422762027,0.037141081558263386
18.0,0.2,4.157342023164896,0.04385086176117757
18.0,0.2,4.229643623567764,0.046250904289411296
18.0,0.2,4.30194522397063,0.049290220858765055
18.0,0.2,4.374246824373499,0.051484319737824524
18.0,0.2,4.446548424776367,0.057592036001135785
18.0,0.2,4.518850025179233,0.06181773220317451
18.0,0.2,4.591151625582102,0.05987957444851795
18.0,0.2,4.66345322598497,0.0672529965522193
18.0,0.2,4.735754826387836,0.0726030311460358
18.0,0.2,4.808056426790705,0.07322805642393927
18.0,0.2,4.880358027193573,0.07773730717368314
18.0,0.2,4.952659627596441,0.0781459025055536
18.0,0.2,5.024961227999308,0.07702315993490233
18.0,0.2,5.097262828402176,0.07995225273247017
18.0,0.2,5.169564428805044,0.0851514093678113
18.0,0.2,5.241866029207911,0.08591891395189213
18.0,0.2,5.314167629610781,0.08900322525836622
18.0,0.2,5.386469230013647,0.0933478156759834
18.0,0.2,5.458770830416514,0.09289189801740512
18.0,0.2,5.531072430819384,0.09021052133872351
18.0,0.2,5.60337403122225,0.09622006355166113
18.0,0.2,5.675675631625117,0.08921214185429435
18.0,0.2,5.747977232027987,0.09356598682159338
18.0,0.2,5.820278832430853,0.09793581238107865
18.0,0.2,5.89258043283372,0.1007673533898299
18.0,0.2,5.96488203323659,0.10165430029732367
18.0,0.2,6.037183633639456,0.11009841272641463
18.0,0.2,6.109485234042323,0.10626752393992892
18.0,0.2,6.181786834445193,0.10931160142535445
18.0,0.2,6.254088434848059,0.1074069556406458
18.0,0.2,6.326390035250926,0.10179981688145086
18.0,0.2,6.398691635653796,0.10582090841131768
18.0,0.2,6.470993236056662,0.11550472436102713
18.0,0.2,6.543294836459529,0.10784249638048596
18.0,0.2,6.615596436862399,0.10546501993602594
18.0,0.2,6.687898037265265,0.10647100375745303
18.0,0.2,6.760199637668132,0.1040845134949697
18.0,0.2,6.832501238071002,0.10484104783419035
18.0,0.2,6.904802838473868,0.10187462101563032
18.0,0.2,6.977104438876738,0.1080272327801477
18.0,0.2,7.049406039279605,0.10570179985186146
18.0,0.2,7.121707639682471,0.09826028455862336
18.0,0.2,7.194009240085341,0.10105628977221123
18.0,0.2,7.266310840488208,0.09979484917939486
18.0,0.2,7.338612440891074,0.10267484378830039
18.0,0.2,7.410914041293944,0.10354285065458986
18.0,0.2,7.483215641696811,0.10173331408403925
18.0,0.2,7.555517242099677,0.0981353763065432
18.0,0.2,7.627818842502547,0.09827369989023825
18.0,0.2,7.700120442905414,0.09936166208277367
18.0,0.2,7.77242204330828,0.10049774902551989
18.0,0.2,7.84472364371115,0.09664522963248928
18.0,0.2,7.917025244114017,0.08980229966314131
18.0,0.2,7.989326844516883,0.0916887292626342
18.0,0.2,8.061628444919753,0.08862116930200695
18.0,0.2,8.13393004532262,0.09102180471963606
18.0,0.2,8.206231645725486,0.08698515752886996
18.0,0.2,8.278533246128356,0.08400862498172018
18.0,0.2,8.350834846531223,0.08419026508794013
18.0,0.2,8.42313644693409,0.0841601720251203
18.0,0.2,8.49543804733696,0.08037558292448535
18.0,0.2,8.567739647739826,0.08351427469487024
18.0,0.2,8.640041248142696,0.08366010985022951
18.0,0.2,8.712342848545562,0.07834491746347313
18.0,0.2,8.784644448948429,0.07233520729485327
18.0,0.2,8.856946049351299,0.06645889087665796
18.0,0.2,8.929247649754165,0.06505845174201644
18.0,0.2,9.001549250157032,0.06708654380210191
18.0,0.2,9.073850850559902,0.07296621922260776
18.0,0.2,9.146152450962768,0.0711872751682006
18.0,0.2,9.218454051365635,0.06692132558957958
18.0,0.2,9.290755651768505,0.06487854270625337
18.0,0.2,9.363057252171371,0.05461725298336417
18.0,0.2,9.435358852574238,0.052706799293262795
18.0,0.2,9.507660452977108,0.04883154116348105
18.0,0.2,9.579962053379974,0.045534988875070126
18.0,0.2,9.65226365378284,0.043827912521018385
18.0,0.2,9.72456525418571,0.03659454000077157
18.0,0.2,9.796866854588577,0.057276567256855516
18.0,0.2,9.869168454991444,0.023454877140101124
18.0,0.2,9.941470055394314,0.009744802606082171
18.0,0.2,10.01377165579718,0.005809948753431301
18.0,0.2,10.086073256200047,0.0041146130206386675
18.0,0.2,10.158374856602917,0.003188644104445799
18.0,0.2,10.230676457005783,0.0026067296362116766
18.0,0.2,10.302978057408653,0.00220647964314762
18.0,0.2,10.37527965781152,0.0019135466427833941
18.0,0.2,10.447581258214386,0.0016893081410317584
18.0,0.2,10.519882858617256,0.0015117552789036082
18.0,0.2,10.592184459020123,0.0013674308000999622
18.0,0.2,10.66448605942299,0.0012476383246854564
18.0,0.2,10.73678765982586,0.0011465024037813406
18.0,0.2,10.809089260228728,0.0010599059257715674
18.0,0.1895263157894737,-10.867625024021622,0.0009964617874038439
18.0,0.1895263157894737,-10.794931880048233,0.0010759640294537329
18.0,0.1895263157894737,-10.722238736074845,0.0011686854004055805
18.0,0.1895263157894737,-10.649545592101456,0.001278387679772309
18.0,0.1895263157894737,-10.576852448128067,0.0014104658669326653
18.0,0.1895263157894737,-10.504159304154678,0.0015729596945568461
18.0,0.1895263157894737,-10.431466160181289,0.001778425894463286
18.0,0.1895263157894737,-10.3587730162079,0.0020476595874952533
18.0,0.1895263157894737,-10.286079872234511,0.0024177794979720916
18.0,0.1895263157894737,-10.213386728261124,0.002961920862345186
18.0,0.1895263157894737,-10.140693584287735,0.0038450836873775906
18.0,0.1895263157894737,-10.068000440314346,0.00551998637876591
18.0,0.1895263157894737,-9.995307296340957,0.009664145785899638
18.0,0.1895263157894737,-9.922614152367569,0.0254889365350496
18.0,0.1895263157894737,-9.84992100839418,0.050847751073112867
18.0,0.1895263157894737,-9.77722786442079,0.029148354989014545
18.0,0.1895263157894737,-9.704534720447402,0.03080429573937199
18.0,0.1895263157894737,-9.631841576474013,0.032948751682459185
18.0,0.1895263157894737,-9.559148432500624,0.04282294758618427
18.0,0.1895263157894737,-9.486455288527235,0.05341521756284765
18.0,0.1895263157894737,-9.413762144553846,0.05258621000768617
18.0,0.1895263157894737,-9.341069000580458,0.05847316816939642
18.0,0.1895263157894737,-9.268375856607069,0.06358751324368674
18.0,0.1895263157894737,-9.19568271263368,0.06071762269501509
18.0,0.1895263157894737,-9.12298956866029,0.06475285743815867
18.0,0.1895263157894737,-9.050296424686902,0.0685752450372363
18.0,0.1895263157894737,-8.977603280713513,0.06906749989747515
18.0,0.1895263157894737,-8.904910136740124,0.07272384323752065
18.0,0.1895263157894737,-8.832216992766735,0.07343649425164148
18.0,0.1895263157894737,-8.759523848793346,0.07588108418372824
18.0,0.1895263157894737,-8.68683070481996,0.0787782294307504
18.0,0.1895263157894737,-8.61413756084657,0.07320688023194019
18.0,0.1895263157894737,-8.541444416873182,0.07150758689451266
18.0,0.1895263157894737,-8.468751272899793,0.07661015864743106
18.0,0.1895263157894737,-8.396058128926404,0.07677370370262934
18.0,0.1895263157894737,-8.323364984953015,0.08153175875941096
18.0,0.1895263157894737,-8.250671840979626,0.08364701085087109
18.0,0.1895263157894737,-8.177978697006237,0.0874897368674002
18.0,0.1895263157894737,-8.105285553032848,0.09185683013565528
18.0,0.1895263157894737,-8.03259240905946,0.0876811303413205
18.0,0.1895263157894737,-7.9598992650860705,0.08964544425431602
18.0,0.1895263157894737,-7.887206121112682,0.0938944816046316
18.0,0.1895263157894737,-7.814512977139293,0.09179118876827988
18.0,0.1895263157894737,-7.741819833165904,0.08892387940866103
18.0,0.1895263157894737,-7.669126689192516,0.09440806069799107
18.0,0.1895263157894737,-7.596433545219127,0.10151179726825894
18.0,0.1895263157894737,-7.523740401245738,0.10377688798830723
18.0,0.1895263157894737,-7.451047257272349,0.1014151436563755
18.0,0.1895263157894737,-7.37835411329896,0.10526152669609985
18.0,0.1895263157894737,-7.305660969325572,0.1074462221113904
18.0,0.1895263157894737,-7.232967825352183,0.10256092028909096
18.0,0.1895263157894737,-7.1602746813787945,0.10714838283814883
18.0,0.1895263157894737,-7.087581537405406,0.10577403273206887
18.0,0.1895263157894737,-7.014888393432017,0.10905882747918669
18.0,0.1895263157894737,-6.942195249458628,0.1098040595070157
18.0,0.1895263157894737,-6.869502105485239,0.10866382934628438
18.0,0.1895263157894737,-6.79680896151185,0.10707379468776605
18.0,0.1895263157894737,-6.724115817538461,0.105693017354584
18.0,0.1895263157894737,-6.651422673565072,0.1087916003264491
18.0,0.1895263157894737,-6.5787295295916834,0.10427360319560379
18.0,0.1895263157894737,-6.5060363856182954,0.10378305444828877
18.0,0.1895263157894737,-6.433343241644907,0.10670559269385145
18.0,0.1895263157894737,-6.360650097671518,0.10838957418622294
18.0,0.1895263157894737,-6.287956953698129,0.10727480577163
18.0,0.1895263157894737,-6.21526380972474,0.10835743151449292
18.0,0.1895263157894737,-6.142570665751351,0.10625622799430752
18.0,0.1895263157894737,-6.069877521777962,0.10134743292501729
18.0,0.1895263157894737,-5.997184377804573,0.10312836826645748
18.0,0.1895263157894737,-5.924491233831184,0.09684435428269986
18.0,0.1895263157894737,-5.851798089857796,0.10058321318761117
18.0,0.1895263157894737,-5.7791049458844075,0.09859335136663519
18.0,0.1895263157894737,-5.706411801911019,0.09839012871031136
18.0,0.1895263157894737,-5.63371865793763,0.10420555857118255
18.0,0.1895263157894737,-5.561025513964241,0.09930480911285415
18.0,0.1895263157894737,-5.488332369990852,0.10087079691018357
18.0,0.1895263157894737,-5.415639226017463,0.09612427852690074
18.0,0.1895263157894737,-5.342946082044074,0.0888494880834221
18.0,0.1895263157894737,-5.270252938070685,0.08771159168818363
18.0,0.1895263157894737,-5.197559794097297,0.08929960498306677
18.0,0.1895263157894737,-5.124866650123908,0.08785927805216467
18.0,0.1895263157894737,-5.0521735061505195,0.08364145138983173
18.0,0.1895263157894737,-4.979480362177131,0.07979371901621012
18.0,0.1895263157894737,-4.906787218203742,0.07784314735117046
18.0,0.1895263157894737,-4.834094074230353,0.07403020378301292
18.0,0.1895263157894737,-4.761400930256964,0.06524653488655038
18.0,0.1895263157894737,-4.688707786283575,0.06798273803015295
18.0,0.1895263157894737,-4.616014642310186,0.06527777447021137
18.0,0.1895263157894737,-4.543321498336798,0.06715577353596049
18.0,0.1895263157894737,-4.470628354363409,0.06552969052252319
18.0,0.1895263157894737,-4.39793521039002,0.05884984312964612
18.0,0.1895263157894737,-4.325242066416632,0.05742299408122513
18.0,0.1895263157894737,-4.252548922443243,0.05194016031840798
18.0,0.1895263157894737,-4.179855778469854,0.05221931830722254
18.0,0.1895263157894737,-4.107162634496465,0.04568060600510128
18.0,0.1895263157894737,-4.034469490523076,0.03132392561763483
18.0,0.1895263157894737,-3.961776346549687,0.02683810873691808
18.0,0.1895263157894737,-3.8890832025762982,0.021965161539070285
18.0,0.1895263157894737,-3.8163900586029103,0.018636586375336228
18.0,0.1895263157894737,-3.7436969146295214,0.014290771910066483
18.0,0.1895263157894737,-3.6710037706561325,0.009156687937874152
18.0,0.1895263157894737,-3.5983106266827436,0.006117008595701366
18.0,0.1895263157894737,-3.5256174827093547,0.00389929324166339
18.0,0.1895263157894737,-3.452924338735966,0.003097389368439081
18.0,0.1895263157894737,-3.380231194762577,0.0035481132481957785
18.0,0.1895263157894737,-3.307538050789188,0.0028357815186433703
18.0,0.1895263157894737,-3.234844906815799,0.003016567312438617
18.0,0.1895263157894737,-3.162151762842411,0.0018949221887993976
18.0,0.1895263157894737,-3.0894586188690223,0.0015173549102649657
18.0,0.1895263157894737,-3.0167654748956334,0.001334585964457043
18.0,0.1895263157894737,-2.9440723309222445,0.001211216837107303
18.0,0.1895263157894737,-2.8713791869488556,0.0011162495342170835
18.0,0.1895263157894737,-2.7986860429754667,0.001038608399131408
18.0,0.1895263157894737,-2.725992899002078,0.0009730174834297501
18.0,0.1895263157894737,-2.653299755028689,0.0009164624442637688
18.0,0.1895263157894737,-2.5806066110553,0.0008670075736361898
18.0,0.1895263157894737,-2.507913467081911,0.000823309962261969
18.0,0.1895263157894737,-2.4352203231085223,0.000784387228512726
18.0,0.1895263157894737,-2.3625271791351334,0.0007494929823000963
18.0,0.1895263157894737,-2.2898340351617446,0.0007180439419411748
18.0,0.1895263157894737,-2.2171408911883574,0.0006895742991866672
18.0,0.1895263157894737,-2.1444477472149686,0.0006637055989667513
18.0,0.1895263157894737,-2.0717546032415797,0.0006401260132698738
18.0,0.1895263157894737,-1.9990614592681908,0.0006185755941857321
18.0,0.1895263157894737,-1.926368315294802,0.0005988354912194938
18.0,0.1895263157894737,-1.853675171321413,0.0005807198872451473
18.0,0.1895263157894737,-1.7809820273480241,0.0005640698522260053
18.0,0.1895263157894737,-1.7082888833746352,0.0005487485824125966
18.0,0.1895263157894737,-1.6355957394012464,0.0005346376610904601
18.0,0.1895263157894737,-1.5629025954278575,0.0005216340859428319
18.0,0.1895263157894737,-1.4902094514544686,0.0005096478806493949
18.0,0.1895263157894737,-1.4175163074810797,0.0004986001578336944
18.0,0.1895263157894737,-1.3448231635076908,0.0004884215349600782
18.0,0.1895263157894737,-1.272130019534302,0.0004790508292726129
18.0,0.1895263157894737,-1.199436875560913,0.0004704339755558091
18.0,0.1895263157894737,-1.1267437315875242,0.0004625231234642275
18.0,0.1895263157894737,-1.0540505876141353,0.0004552758808049153
18.0,0.1895263157894737,-0.9813574436407464,0.00044865467640749197
18.0,0.1895263157894737,-0.9086642996673575,0.00044262622173451
18.0,0.1895263157894737,-0.8359711556939704,0.000437161054628058
18.0,0.1895263157894737,-0.7632780117205815,0.0004322331518840243
18.0,0.1895263157894737,-0.6905848677471926,0.0004278195999288339
18.0,0.1895263157894737,-0.6178917237738037,0.0004239003149170566
18.0,0.1895263157894737,-0.5451985798004149,0.0004204578051993864
18.0,0.1895263157894737,-0.472505435827026,0.0004174769704242692
18.0,0.1895263157894737,-0.3998122918536371,0.0004149449326047376
18.0,0.1895263157894737,-0.3271191478802482,0.0004128508953596804
18.0,0.1895263157894737,-0.2544260039068593,0.00041118602826815373
18.0,0.1895263157894737,-0.18173285993347044,0.000409943373889542
18.0,0.1895263157894737,-0.10903971596008155,0.0004091177755276349
18.0,0.1895263157894737,-0.036346571986692666,0.00040870582427412724
18.0,0.1895263157894737,0.03634657198669622,0.00040870582427412724
18.0,0.1895263157894737,0.1090397159600851,0.0004091177755276348
18.0,0.1895263157894737,0.181732859933474,0.00040994337388954217
18.0,0.1895263157894737,0.2544260039068629,0.0004111860282681539
18.0,0.1895263157894737,0.32711914788025176,0.0004128508953596806
18.0,0.1895263157894737,0.39981229185364064,0.0004149449326047379
18.0,0.1895263157894737,0.47250543582702775,0.00041747697042426955
18.0,0.1895263157894737,0.5451985798004166,0.00042045780519938655
18.0,0.1895263157894737,0.6178917237738055,0.000423900314917057
18.0,0.1895263157894737,0.6905848677471944,0.00042781959992883433
18.0,0.1895263157894737,0.7632780117205833,0.00043223315188402464
18.0,0.1895263157894737,0.8359711556939722,0.00043716105462805857
18.0,0.1895263157894737,0.9086642996673611,0.00044262622173451064
18.0,0.1895263157894737,0.98135744364075,0.0004486546764074928
18.0,0.1895263157894737,1.0540505876141388,0.0004552758808049161
18.0,0.1895263157894737,1.1267437315875277,0.00046252312346422826
18.0,0.1895263157894737,1.1994368755609166,0.0004704339755558104
18.0,0.1895263157894737,1.2721300195343055,0.00047905082927261376
18.0,0.1895263157894737,1.3448231635076944,0.0004884215349600792
18.0,0.1895263157894737,1.4175163074810833,0.0004986001578336957
18.0,0.1895263157894737,1.4902094514544721,0.0005096478806493961
18.0,0.1895263157894737,1.562902595427861,0.0005216340859428332
18.0,0.1895263157894737,1.63559573940125,0.0005346376610904615
18.0,0.1895263157894737,1.7082888833746388,0.0005487485824125983
18.0,0.1895263157894737,1.780982027348026,0.0005640698522260072
18.0,0.1895263157894737,1.8536751713214148,0.000580719887245149
18.0,0.1895263157894737,1.9263683152948037,0.0005988354912194957
18.0,0.1895263157894737,1.9990614592681926,0.0006185755941857344
18.0,0.1895263157894737,2.0717546032415814,0.0006401260132698761
18.0,0.1895263157894737,2.1444477472149703,0.0006637055989667539
18.0,0.1895263157894737,2.217140891188359,0.0006895742991866699
18.0,0.1895263157894737,2.289834035161748,0.0007180439419411781
18.0,0.1895263157894737,2.362527179135137,0.0007494929823001
18.0,0.1895263157894737,2.435220323108526,0.00078438722851273
18.0,0.1895263157894737,2.5079134670819148,0.0008233099622619734
18.0,0.1895263157894737,2.5806066110553036,0.0008670075736361943
18.0,0.1895263157894737,2.6532997550286925,0.000916462444263774
18.0,0.1895263157894737,2.7259928990020814,0.0009730174834297559
18.0,0.1895263157894737,2.7986860429754703,0.0010386083991314149
18.0,0.1895263157894737,2.871379186948859,0.001116249534217092
18.0,0.1895263157894737,2.944072330922248,0.001211216837107313
18.0,0.1895263157894737,3.016765474895637,0.0013345859644570556
18.0,0.1895263157894737,3.089458618869026,0.0015173549102649865
18.0,0.1895263157894737,3.162151762842413,0.0018949221887994492
