U,T,m_magnitude
18.0,0.2,7.887108821989964
18.0,0.2,7.037687152518209
18.0,0.2,5.946768655658567
18.0,0.2,5.803381756251813
18.0,0.2,5.222487329790376
18.0,0.2,6.083731340934351
18.0,0.2,6.812670913278765
18.0,0.2,7.979071694946583
18.0,0.2,5.6454621882625995
18.0,0.2,6.824850299950088
18.0,0.2,6.472033660852458
18.0,0.2,6.830188719175843
18.0,0.2,5.466341482273336
18.0,0.2,5.444823053443121
18.0,0.2,6.839019467276987
18.0,0.2,6.619599720857565
18.0,0.2,7.435626655590134
18.0,0.2,6.775970151926102
18.0,0.2,6.385183853171198
18.0,0.2,5.897714277785237
18.0,0.2,6.96421497600494
18.0,0.2,7.252478493186451
18.0,0.2,7.147323124409193
18.0,0.2,5.803307733278934
18.0,0.2,7.353716717842061
18.0,0.2,6.59727954228005
18.0,0.2,6.9041004757986375
18.0,0.2,5.801215647554324
18.0,0.2,5.05967835500448
18.0,0.2,7.470487940230512
18.0,0.2,7.359829235817206
18.0,0.2,6.977313953573715
18.0,0.2,7.3834604676379305
18.0,0.2,6.100725718568913
18.0,0.2,6.461402249352474
18.0,0.2,7.777272162756552
18.0,0.2,6.777058135175197
18.0,0.2,7.054067351972086
18.0,0.2,7.294057444423144
18.0,0.2,6.6619794526203595
18.0,0.2,5.737416251438462
18.0,0.2,5.933938549228183
18.0,0.2,8.050171899017805
18.0,0.2,6.587884202739254
18.0,0.2,5.330696436363887
18.0,0.2,7.172589498140438
18.0,0.2,7.14913160723442
18.0,0.2,5.981133050280854
18.0,0.2,6.5375438171662585
18.0,0.2,7.247447299041446
18.0,0.2,7.373759525260092
18.0,0.2,6.574715784986679
18.0,0.2,6.150053073768255
18.0,0.2,6.802330182823886
18.0,0.2,6.734484818137257
18.0,0.2,6.942471133482119
18.0,0.2,6.253215107937106
18.0,0.2,6.427017267991832
18.0,0.2,5.474866820095262
18.0,0.2,7.126865656758251
18.0,0.2,6.957188029242988
18.0,0.2,5.813855729286673
18.0,0.2,6.46170418657773
18.0,0.2,6.331151226759289
18.0,0.2,7.282361337211405
18.0,0.2,6.668097954592801
18.0,0.2,5.203181000483705
18.0,0.2,6.265062999793447
18.0,0.2,7.945237577442183
18.0,0.2,5.4986178254169005
18.0,0.2,6.275930682628505
18.0,0.2,7.979071694946583
18.0,0.2,5.35893144567536
18.0,0.2,6.955606901087305
18.0,0.2,7.8246270347565865
18.0,0.2,7.105722763030836
18.0,0.2,5.355542690863192
18.0,0.2,6.6779940499844095
18.0,0.2,7.361276517508267
18.0,0.2,6.232426589756538
18.0,0.2,6.217996576929233
18.0,0.2,7.588308957565749
18.0,0.2,6.385183853171198
18.0,0.2,6.257885278661724
18.0,0.2,6.843857225165439
18.0,0.2,7.252478493186451
18.0,0.2,6.3546434907508615
18.0,0.2,6.843134288624355
18.0,0.2,7.793530891641742
18.0,0.2,7.075671418402817
18.0,0.2,5.965839800610688
18.0,0.2,6.611874110232981
18.0,0.2,6.63055481022842
18.0,0.2,7.470487940230512
18.0,0.2,7.095941121240036
18.0,0.2,6.977313953573715
18.0,0.2,8.198473234060987
18.0,0.2,7.390329747513315
18.0,0.2,6.014784747233454
18.0,0.2,7.937548715197346
18.0,0.2,5.1139329271983645
18.0,0.2,7.054067351972086
18.0,0.2,7.294057444423144
18.0,0.2,5.114853086022211
18.0,0.2,8.03864926034046
18.0,0.2,5.591248304631499
18.0,0.2,8.050171899017805
18.0,0.2,6.857472831381286
18.0,0.2,5.453473964069178
18.0,0.2,7.172589498140438
18.0,0.2,7.70923813864452
18.0,0.2,5.731906714979689
18.0,0.2,6.334046563271836
18.0,0.2,5.456946824075735
18.0,0.2,7.373759525260092
18.0,0.2,5.510290797719449
18.0,0.2,5.913075114357261
18.0,0.2,5.984794529063758
18.0,0.2,6.734484818137257
18.0,0.2,6.55608638128065
18.0,0.2,5.813238093330203
18.0,0.2,7.635833315587482
18.0,0.2,5.549191172403392
18.0,0.2,5.760969738695684
18.0,0.2,7.252811859890398
18.0,0.2,7.670802406004418
18.0,0.2,8.095429818811615
18.0,0.2,6.962894258814829
18.0,0.2,5.626443209364544
18.0,0.2,6.651398923836429
18.0,0.2,6.815561364549362
18.0,0.2,6.545328762109012
18.0,0.2,7.945237577442183
18.0,0.2,7.102938829405822
18.0,0.2,6.275930682628505
18.0,0.2,6.866718729383885
18.0,0.2,5.731430952445454
18.0,0.2,5.162840489237202
18.0,0.2,7.8246270347565865
18.0,0.2,6.479143054211794
18.0,0.2,5.666570555159874
18.0,0.2,6.582121300075251
18.0,0.2,6.798736082134412
18.0,0.2,6.580465292673467
18.0,0.2,6.904061282651705
18.0,0.2,5.2617658304056825
18.0,0.2,4.95734626481904
18.0,0.2,5.16662329538588
18.0,0.2,7.543665614529882
18.0,0.2,6.972103827157574
18.0,0.2,7.071480061104414
18.0,0.2,7.551442885486129
18.0,0.2,7.047512155318388
18.0,0.2,7.075671418402817
18.0,0.2,4.809154441059173
18.0,0.2,6.309742926254378
18.0,0.2,6.997702534545186
18.0,0.2,6.671565834075245
18.0,0.2,4.7654107664795795
18.0,0.2,6.179417755691353
18.0,0.2,7.453915405792246
18.0,0.2,7.067594099039728
18.0,0.2,6.567751147976363
18.0,0.2,5.823531905370698
18.0,0.2,6.766631449915411
18.0,0.2,6.932230333784187
18.0,0.2,7.294057444423144
18.0,0.2,6.416644234750086
18.0,0.2,7.410346274574628
18.0,0.2,7.810589405309001
18.0,0.2,8.050171899017805
18.0,0.2,6.740992014678059
18.0,0.2,6.503250666458774
18.0,0.2,7.172589498140438
18.0,0.2,6.1183721331306336
18.0,0.2,5.731906714979689
18.0,0.2,6.722013960299996
18.0,0.2,6.534357845147996
18.0,0.2,5.851424715534108
18.0,0.2,5.673453300482102
18.0,0.2,6.404634583833142
18.0,0.2,6.369710802558369
18.0,0.2,6.415613149736782
18.0,0.2,5.025896498886647
18.0,0.2,6.974957315077
18.0,0.2,7.635833315587482
18.0,0.2,6.205903110660052
18.0,0.2,6.84072843597339
18.0,0.2,6.602547625970812
18.0,0.2,7.670802406004418
18.0,0.2,8.095429818811615
18.0,0.2,7.794022788427501
18.0,0.2,7.62183413409778
18.0,0.2,7.17499791089426
18.0,0.2,4.6477310138054095
18.0,0.2,5.990533004936762
18.0,0.2,7.2028911719891635
18.0,0.2,7.102938829405822
18.0,0.2,6.075268175710581
18.0,0.2,7.229827794994725
18.0,0.2,6.276795105849173
18.0,0.2,6.047979029560986
18.0,0.2,7.8246270347565865
18.0,0.2,7.111578793609846
18.0,0.2,7.197260667983363
18.0,0.2,6.875046047367282
18.0,0.2,6.417281893261544
18.0,0.2,7.476702702409252
18.0,0.2,6.41353720658619
18.0,0.2,5.2364439608759
18.0,0.2,5.4380722653538305
18.0,0.2,5.3595714911198895
18.0,0.2,6.235565872801694
18.0,0.2,7.670280101999472
18.0,0.2,5.807217732489029
18.0,0.2,7.551442885486129
18.0,0.2,6.3923488391479655
18.0,0.2,5.561412640442166
18.0,0.2,7.354524176765374
18.0,0.2,5.329435941233439
18.0,0.2,7.857922593474536
18.0,0.2,6.220436325741698
18.0,0.2,6.9803995444390905
18.0,0.2,7.039171441987589
18.0,0.2,6.634084644600394
18.0,0.2,6.4135672960701005
18.0,0.2,5.824827011972238
18.0,0.2,5.166728209348552
18.0,0.2,7.712798867376055
18.0,0.2,6.932230333784187
18.0,0.2,6.719251975318643
18.0,0.2,6.4319513089147335
18.0,0.2,5.537208403112552
18.0,0.2,6.2785105619016655
18.0,0.2,7.0329775810870245
18.0,0.2,4.630887053803672
18.0,0.2,5.616701747331483
18.0,0.2,6.177343872533288
18.0,0.2,4.145296200572577
18.0,0.2,6.820604035209435
18.0,0.2,7.165287296837928
18.0,0.2,6.225528969488432
18.0,0.2,6.205205376383588
18.0,0.2,7.101995615071903
18.0,0.2,6.627763086422816
18.0,0.2,7.105251877700347
18.0,0.2,7.362437876960206
18.0,0.2,5.066157874038095
18.0,0.2,6.974957315077
18.0,0.2,7.635833315587482
18.0,0.2,7.122450866142138
18.0,0.2,6.989700582332931
18.0,0.2,6.016845302815437
18.0,0.2,3.9530736323527953
18.0,0.2,6.057762876949796
18.0,0.2,8.211468035533827
18.0,0.2,7.62183413409778
18.0,0.2,7.547163730576034
18.0,0.2,6.339787876748647
18.0,0.2,5.879399564075535
18.0,0.2,6.626317392437036
18.0,0.2,7.10099069808729
18.0,0.2,7.180306015501159
18.0,0.2,6.714460976997301
18.0,0.2,5.503266005821268
18.0,0.2,6.050375951492125
18.0,0.2,6.356066891170338
18.0,0.2,6.52926380246081
18.0,0.2,6.8664545123220275
18.0,0.2,6.875046047367282
18.0,0.2,6.417281893261544
18.0,0.2,7.476702702409252
18.0,0.2,6.3464204818070735
18.0,0.2,7.744261716335177
18.0,0.2,6.835438771998979
18.0,0.2,6.27843086133776
18.0,0.2,6.575388546744691
18.0,0.2,7.261493475547106
18.0,0.2,4.535210613817272
18.0,0.2,6.063129177582741
18.0,0.2,7.217420814420275
18.0,0.2,4.721441848960816
18.0,0.2,7.354524176765374
18.0,0.2,7.6571360064796155
18.0,0.2,8.176357425372322
18.0,0.2,4.416434663139004
18.0,0.2,6.463595196367948
18.0,0.2,6.857678193236243
18.0,0.2,7.013458712752342
18.0,0.2,6.5334489278500385
18.0,0.2,6.058741643882434
18.0,0.2,6.372166383724869
18.0,0.2,6.291243647242157
18.0,0.2,6.176878051530986
18.0,0.2,6.266599799955196
18.0,0.2,7.194692694999819
18.0,0.2,7.36708625228625
18.0,0.2,6.5422867673557965
18.0,0.2,5.44789322772164
18.0,0.2,6.644871147384022
18.0,0.2,5.615409683256484
18.0,0.2,6.22627250167723
18.0,0.2,6.424887222148027
18.0,0.2,7.044984124424483
18.0,0.2,6.996572323630285
18.0,0.2,7.367252618473782
18.0,0.2,6.90596409151859
18.0,0.2,6.255236948555602
18.0,0.2,5.917140494556839
18.0,0.2,6.531133521401286
18.0,0.2,7.362437876960206
18.0,0.2,6.752250257692865
18.0,0.2,6.761449417682142
18.0,0.2,7.635833315587482
18.0,0.2,6.220851966616933
18.0,0.2,6.989700582332931
18.0,0.2,7.11376484091054
18.0,0.2,7.0704916171423315
18.0,0.2,6.026808440896239
18.0,0.2,8.211468035533827
18.0,0.2,7.62183413409778
18.0,0.2,7.606441193651658
18.0,0.2,6.535437231638446
18.0,0.2,6.001798718295168
18.0,0.2,6.4822558444153415
18.0,0.2,6.440413965044695
18.0,0.2,7.112959051717871
18.0,0.2,6.714460976997301
18.0,0.2,7.015536663819438
18.0,0.2,6.4815996184609395
18.0,0.2,6.185630125651009
18.0,0.2,6.588554579501232
18.0,0.2,6.8664545123220275
18.0,0.2,6.875046047367282
18.0,0.2,6.98279211740306
18.0,0.2,5.503115000828276
18.0,0.2,6.9129941340602015
18.0,0.2,6.817392852885993
18.0,0.2,6.037057098468091
18.0,0.2,5.615258561233208
18.0,0.2,6.575388546744691
18.0,0.2,7.627569533394077
18.0,0.2,6.387911263610192
18.0,0.2,5.310683233745311
18.0,0.2,7.217420814420275
18.0,0.2,6.663588269148222
18.0,0.2,7.354524176765374
18.0,0.2,5.212248781849868
18.0,0.2,6.739553144937916
18.0,0.2,7.542961100866199
18.0,0.2,7.751646195235146
18.0,0.2,7.766593930029102
18.0,0.2,6.936908355394363
18.0,0.2,7.360716326269696
18.0,0.2,4.7621261290078625
18.0,0.2,5.698494876226829
18.0,0.2,6.682191460530335
18.0,0.2,5.8640952439970775
18.0,0.2,6.748665986887926
18.0,0.2,7.294452294726716
18.0,0.2,7.36708625228625
18.0,0.2,6.384145553624567
18.0,0.2,6.211086299462222
18.0,0.2,5.150880760088709
18.0,0.2,8.012261645155517
18.0,0.2,6.942782631862517
18.0,0.2,6.047728615602973
18.0,0.2,7.302894515015853
18.0,0.2,7.083784279148025
18.0,0.2,7.2819535094919425
18.0,0.2,6.104443725672027
18.0,0.2,5.534141400495384
18.0,0.2,6.112169677830371
18.0,0.2,6.780543418423982
18.0,0.2,6.768644225916156
18.0,0.2,6.752250257692865
18.0,0.2,6.371319315527355
18.0,0.2,7.635833315587482
18.0,0.2,6.575309104324349
18.0,0.2,7.378506098047282
18.0,0.2,5.530866360848653
18.0,0.2,7.0704916171423315
18.0,0.2,6.296179916781914
18.0,0.2,8.211468035533827
18.0,0.2,7.62183413409778
18.0,0.2,7.606441193651658
18.0,0.2,5.7953971110252125
18.0,0.2,6.685693248642961
18.0,0.2,5.459525515777882
18.0,0.2,7.644710144885386
18.0,0.2,5.600088002591081
18.0,0.2,6.217052126463429
18.0,0.2,7.015536663819438
18.0,0.2,7.625931036522914
18.0,0.2,7.362088726032351
18.0,0.2,7.8903784255772695
18.0,0.2,6.8664545123220275
18.0,0.2,7.306506190333676
18.0,0.2,7.166852182105133
18.0,0.2,5.986380812610539
18.0,0.2,7.539447020536442
18.0,0.2,6.672964589607845
18.0,0.2,6.38358085615123
18.0,0.2,5.766814052900473
18.0,0.2,5.1521763161060585
18.0,0.2,6.592762808366845
18.0,0.2,6.703653566815004
18.0,0.2,7.419747549567388
18.0,0.2,6.542787676989711
18.0,0.2,6.663588269148222
18.0,0.2,7.354524176765374
18.0,0.2,5.911190794438093
18.0,0.2,6.420758876755409
18.0,0.2,6.622619151641488
18.0,0.2,7.751646195235146
18.0,0.2,6.096228783645724
18.0,0.2,7.2270516572330585
18.0,0.2,7.1463865913481355
18.0,0.2,5.182867749333761
18.0,0.2,5.467701742150758
18.0,0.2,5.601638651149614
18.0,0.2,5.9537549476786795
18.0,0.2,6.252645500965508
18.0,0.2,7.294452294726716
18.0,0.2,6.037104722082992
18.0,0.2,7.5164651150524096
18.0,0.2,5.450262372610019
18.0,0.2,6.287643168732909
18.0,0.2,6.761743537314681
18.0,0.2,6.341504328032948
18.0,0.2,7.105389305044016
18.0,0.2,7.418468945306727
18.0,0.2,7.849443742898748
18.0,0.2,7.2819535094919425
18.0,0.2,5.971420314131005
18.0,0.2,5.454731356458153
18.0,0.2,6.192024858891741
18.0,0.2,7.14759419686266
18.0,0.2,6.13098020814017
18.0,0.2,6.5678868787004285
18.0,0.2,6.371319315527355
18.0,0.2,7.635833315587482
18.0,0.2,6.735401743763004
18.0,0.2,7.156912032876447
18.0,0.2,6.3472814563868205
18.0,0.2,7.0704916171423315
18.0,0.2,5.851254410139548
18.0,0.2,8.211468035533827
18.0,0.2,7.62183413409778
18.0,0.2,6.627549210744891
18.0,0.2,6.556028264267095
18.0,0.2,6.165687031036617
18.0,0.2,6.9454472184823395
18.0,0.2,5.270662240641383
18.0,0.2,7.431302018535432
18.0,0.2,5.084196691068155
18.0,0.2,4.751982250448371
18.0,0.2,6.039231382665194
18.0,0.2,6.940240922428496
18.0,0.2,7.011266732387495
18.0,0.2,7.863846939574725
18.0,0.2,7.306506190333676
18.0,0.2,6.662606621718699
18.0,0.2,5.086217741843319
18.0,0.2,6.582378310290476
18.0,0.2,5.976203517156889
18.0,0.2,6.678571897957811
18.0,0.2,7.78628123968549
18.0,0.2,6.01300030105985
18.0,0.2,6.670920651392279
18.0,0.2,6.357607230213581
18.0,0.2,6.698155693294548
18.0,0.2,6.444806299169819
18.0,0.2,5.191506757812799
18.0,0.2,6.385653285435279
18.0,0.2,6.055037703958518
18.0,0.2,7.3102669516736345
18.0,0.2,5.309192651355911
18.0,0.2,7.751646195235146
18.0,0.2,6.713967279385641
18.0,0.2,6.860830052903348
18.0,0.2,5.939899942200155
18.0,0.2,6.514115610788466
18.0,0.2,6.4917464332315475
18.0,0.2,6.781244864870945
18.0,0.2,5.778417809328385
18.0,0.2,6.2453733895929435
18.0,0.2,7.294452294726716
18.0,0.2,6.691908056542761
18.0,0.2,7.5164651150524096
18.0,0.2,6.7969396821578485
18.0,0.2,6.840934985094461
18.0,0.2,6.213594030112505
18.0,0.2,6.859880140820247
18.0,0.2,6.887491385825047
18.0,0.2,7.418468945306727
18.0,0.2,7.849443742898748
18.0,0.2,7.353876998717614
18.0,0.2,5.772499546269141
18.0,0.2,7.688697376203345
18.0,0.2,7.893755677898133
18.0,0.2,7.170873366931122
18.0,0.2,5.4484808344863085
18.0,0.2,7.453726825841887
18.0,0.2,7.625534845699864
18.0,0.2,6.597491190895114
18.0,0.2,7.015739310324284
18.0,0.2,7.156912032876447
18.0,0.2,5.778189525086399
18.0,0.2,7.217893943180108
18.0,0.2,7.03375344456776
18.0,0.2,6.408859539751286
18.0,0.2,6.66884750930936
18.0,0.2,7.197743521236251
18.0,0.2,5.61079617801309
18.0,0.2,6.165687031036617
18.0,0.2,6.2625546117373085
18.0,0.2,6.837419434633834
18.0,0.2,5.921046358809681
18.0,0.2,6.102371175412681
18.0,0.2,6.39496573530068
18.0,0.2,7.53368332837561
18.0,0.2,7.959614587187676
18.0,0.2,6.853073426531215
18.0,0.2,6.205530639818055
18.0,0.2,6.0163307308848255
18.0,0.2,5.780703984595486
18.0,0.2,5.926219179394293
18.0,0.2,6.674592641902813
18.0,0.2,7.467813792252279
18.0,0.2,6.164695697934225
18.0,0.2,7.78628123968549
18.0,0.2,5.9852859117184956
18.0,0.2,6.4918719304195385
18.0,0.2,6.534590560190272
18.0,0.2,4.643165013508162
18.0,0.2,7.046134931553196
18.0,0.2,6.488345828942898
18.0,0.2,6.385653285435279
18.0,0.2,5.875001888387805
18.0,0.2,6.279207418112678
18.0,0.2,6.490717222248436
18.0,0.2,5.21534076856925
18.0,0.2,6.103916561068628
18.0,0.2,6.442652719776126
18.0,0.2,5.456797428679732
18.0,0.2,7.039732505516417
18.0,0.2,6.914082871435432
18.0,0.2,6.165285337632116
18.0,0.2,6.8955983719560905
18.0,0.2,5.807300040544322
18.0,0.2,6.778484948982155
18.0,0.2,7.6432251479212026
18.0,0.2,7.5164651150524096
18.0,0.2,6.931769410784776
18.0,0.2,6.828255810733873
18.0,0.2,6.30170852527682
18.0,0.2,6.744292845988562
18.0,0.2,6.653442811848864
18.0,0.2,6.623820606314918
18.0,0.2,6.926156508164721
18.0,0.2,6.087768799815458
18.0,0.2,6.5107495941953575
18.0,0.2,6.041751076593997
18.0,0.2,6.267309557883453
18.0,0.2,6.17508039385339
18.0,0.2,7.0012633474397985
18.0,0.2,6.5687902083982115
18.0,0.2,7.625534845699864
18.0,0.2,7.273393901783721
18.0,0.2,6.985005709551071
18.0,0.2,7.077021311791141
18.0,0.2,5.477566555021634
18.0,0.2,7.217893943180108
18.0,0.2,6.936941401237346
18.0,0.2,6.386446803243177
18.0,0.2,7.33112983499512
18.0,0.2,6.10886381177458
18.0,0.2,5.61079617801309
18.0,0.2,7.10197184178924
18.0,0.2,6.733745610092217
18.0,0.2,6.84387231245702
18.0,0.2,5.879969350059927
18.0,0.2,6.693945107424966
18.0,0.2,7.098484749851752
18.0,0.2,5.69184970831603
18.0,0.2,6.629823297128358
18.0,0.2,6.902818931934453
18.0,0.2,6.823399041077349
18.0,0.2,7.193762528973454
18.0,0.2,7.236859618961151
18.0,0.2,7.0173566994530265
18.0,0.2,7.138020979934545
18.0,0.2,7.265491058052156
18.0,0.2,6.365654162649372
18.0,0.2,6.244851995742403
18.0,0.2,5.840473019084342
18.0,0.2,6.4918719304195385
18.0,0.2,7.102931797773663
18.0,0.2,6.823669212613608
18.0,0.2,7.054764785286386
18.0,0.2,6.560212914653086
18.0,0.2,6.532679990585132
18.0,0.2,7.292940508846514
18.0,0.2,7.8050723123708075
18.0,0.2,6.490717222248436
18.0,0.2,5.085905447719232
18.0,0.2,7.7697343766507165
18.0,0.2,4.846082228926449
18.0,0.2,5.5841924758754695
18.0,0.2,6.012951806280515
18.0,0.2,6.9951444075469285
18.0,0.2,6.616973939838892
18.0,0.2,6.864785432222577
18.0,0.2,5.817982065458914
18.0,0.2,6.42780753412597
18.0,0.2,7.6432251479212026
18.0,0.2,6.403043753625803
18.0,0.2,6.899411621690884
18.0,0.2,6.240407634549305
18.0,0.2,6.314947588106842
18.0,0.2,5.782102747781876
18.0,0.2,6.2826983185715966
