U,T,m_magnitude
12.0,0.2,5.326319571530859
12.0,0.2,5.540342806133098
12.0,0.2,5.295214526287133
12.0,0.2,5.863887281517805
12.0,0.2,5.541298425672845
12.0,0.2,5.247869526580962
12.0,0.2,5.746014686325379
12.0,0.2,5.392079223643017
12.0,0.2,4.134219403264023
12.0,0.2,5.011386421474342
12.0,0.2,5.895392352471879
12.0,0.2,5.321776667605625
12.0,0.2,5.017615476978981
12.0,0.2,3.776463928964543
12.0,0.2,5.303932315965663
12.0,0.2,6.895776091547034
12.0,0.2,4.083143390200361
12.0,0.2,3.9040642181417535
12.0,0.2,5.062704566202593
12.0,0.2,5.572689934536621
12.0,0.2,4.810995600921519
12.0,0.2,6.627822759323094
12.0,0.2,2.594666393223005
12.0,0.2,6.992755585413594
12.0,0.2,4.424844490411683
12.0,0.2,5.43591005805369
12.0,0.2,5.482689520038366
12.0,0.2,4.935703002634652
12.0,0.2,5.93615036323929
12.0,0.2,5.891921657186229
12.0,0.2,4.85024681505974
12.0,0.2,6.542884681357838
12.0,0.2,5.4789842630346035
12.0,0.2,5.784768342819861
12.0,0.2,6.482725835493428
12.0,0.2,6.479220261708923
12.0,0.2,6.331192797743891
12.0,0.2,7.51454677641434
12.0,0.2,4.499945134956478
12.0,0.2,6.127631031475882
12.0,0.2,5.398158154487393
12.0,0.2,4.888311426826108
12.0,0.2,5.659269435040448
12.0,0.2,6.079029883021526
12.0,0.2,4.793345852288747
12.0,0.2,5.2517861370578895
12.0,0.2,6.08410093193016
12.0,0.2,4.606955235782458
12.0,0.2,5.3475317157211455
12.0,0.2,6.038298534412432
12.0,0.2,3.4995829263420104
12.0,0.2,5.525853786392101
12.0,0.2,5.713249287487785
12.0,0.2,6.33121660475594
12.0,0.2,5.086383577726344
12.0,0.2,3.4512667749907076
12.0,0.2,6.318329725130555
12.0,0.2,4.550302657223066
12.0,0.2,5.146819582924796
12.0,0.2,7.200037033468411
12.0,0.2,5.262138511688749
12.0,0.2,6.154390143064141
12.0,0.2,5.562807800417062
12.0,0.2,4.6904798443879265
12.0,0.2,3.379248355008811
12.0,0.2,5.540262886363654
12.0,0.2,5.825674825909167
12.0,0.2,5.866933641637036
12.0,0.2,4.716994007036291
12.0,0.2,5.479119232793012
12.0,0.2,5.415603140441138
12.0,0.2,5.9251438166557575
12.0,0.2,4.684890841012291
12.0,0.2,6.303537578042998
12.0,0.2,5.486779353237725
12.0,0.2,5.934886768440412
12.0,0.2,5.776755221822969
12.0,0.2,5.6937585185189254
12.0,0.2,5.554332215148779
12.0,0.2,6.172999427813199
12.0,0.2,5.5339502609704425
12.0,0.2,4.9948560087195375
12.0,0.2,4.400796593865945
12.0,0.2,6.9065880438979805
12.0,0.2,6.46760047889182
12.0,0.2,4.669447524417405
12.0,0.2,7.978281159504113
12.0,0.2,4.438071714965246
12.0,0.2,4.726645796373047
12.0,0.2,4.7376180915752695
12.0,0.2,5.1025690268990775
12.0,0.2,5.307104943474438
12.0,0.2,5.838692544076116
12.0,0.2,5.8591821884627455
12.0,0.2,6.471210087248739
12.0,0.2,5.647302537561877
12.0,0.2,4.344230628983983
12.0,0.2,5.20139137302778
12.0,0.2,5.105879716381595
12.0,0.2,5.341625545387564
12.0,0.2,5.19108970846543
12.0,0.2,5.583313671856465
12.0,0.2,4.97502057645668
12.0,0.2,5.739701920501256
12.0,0.2,5.611660965323256
12.0,0.2,4.903903230050925
12.0,0.2,5.690588325022127
12.0,0.2,6.751006318452063
12.0,0.2,7.309796366772189
12.0,0.2,7.543244857326411
12.0,0.2,3.8297244381840776
12.0,0.2,5.307309578531887
12.0,0.2,4.9214132785554465
12.0,0.2,5.146436587800383
12.0,0.2,5.289014960974527
12.0,0.2,5.526847993283346
12.0,0.2,5.193101099885331
12.0,0.2,5.78161666841117
12.0,0.2,5.718424751712238
12.0,0.2,6.516065875218876
12.0,0.2,5.509230591239472
12.0,0.2,7.162162571573092
12.0,0.2,4.517300671302403
12.0,0.2,5.411548960818265
12.0,0.2,3.6206495870080264
12.0,0.2,5.627268887692521
12.0,0.2,6.015677958684623
12.0,0.2,5.201520422196759
12.0,0.2,4.853658303828555
12.0,0.2,6.747436602129281
12.0,0.2,4.314622895717661
12.0,0.2,5.718893387399036
12.0,0.2,3.8117609255434473
12.0,0.2,5.80411631538223
12.0,0.2,5.231403812882945
12.0,0.2,4.893594929090899
12.0,0.2,4.832876934467999
12.0,0.2,4.092384682364611
12.0,0.2,6.3387100101159275
12.0,0.2,4.875099968335774
12.0,0.2,4.642635793727669
12.0,0.2,6.8614864745639705
12.0,0.2,4.698051963613865
12.0,0.2,6.452038170115021
12.0,0.2,5.379935664076137
12.0,0.2,4.916961639260579
12.0,0.2,3.3372833966512174
12.0,0.2,6.898403977793452
12.0,0.2,5.6682761350525555
12.0,0.2,6.908529796682534
12.0,0.2,7.001443890119332
12.0,0.2,5.72579659502292
12.0,0.2,4.104461800442012
12.0,0.2,6.045614849228856
12.0,0.2,7.126217240282201
12.0,0.2,3.1013147094354907
12.0,0.2,5.713824515952761
12.0,0.2,3.8459182027748553
12.0,0.2,5.647553180591604
12.0,0.2,6.195831698058026
12.0,0.2,4.457882962060416
12.0,0.2,5.601876713103835
12.0,0.2,4.931305679530958
12.0,0.2,4.885299716558792
12.0,0.2,4.214475209838301
12.0,0.2,5.113075176523828
12.0,0.2,5.415688096321871
12.0,0.2,6.794370756914494
12.0,0.2,6.496922330318886
12.0,0.2,5.874001338647785
12.0,0.2,5.794558090274701
12.0,0.2,6.902952373286043
12.0,0.2,6.0211149459786135
12.0,0.2,5.7094026376496405
12.0,0.2,6.002469961745607
12.0,0.2,5.177706107012383
12.0,0.2,4.499059253286346
12.0,0.2,6.519570268505491
12.0,0.2,5.747704907752103
12.0,0.2,6.262061586682635
12.0,0.2,4.997536485363644
12.0,0.2,5.2931751312156035
12.0,0.2,4.349929554793671
12.0,0.2,6.100306997150637
12.0,0.2,5.1286486935669515
12.0,0.2,4.879351810082138
12.0,0.2,5.3388963640296785
12.0,0.2,5.6993741583555275
12.0,0.2,4.722599187791466
12.0,0.2,5.381135854389108
12.0,0.2,5.703428022548577
12.0,0.2,4.8866049703189285
12.0,0.2,4.5415899557286785
12.0,0.2,4.851018273303932
12.0,0.2,5.283618013320195
12.0,0.2,3.839814741532589
12.0,0.2,6.345806406278415
12.0,0.2,4.994697031718691
12.0,0.2,3.7774245079756605
12.0,0.2,6.968611869584308
12.0,0.2,4.256631619640634
12.0,0.2,5.605230609953043
12.0,0.2,3.046165988896091
12.0,0.2,5.56493075347969
12.0,0.2,4.276841053685891
12.0,0.2,5.479396473140215
12.0,0.2,6.660908979678432
12.0,0.2,3.8063496730324506
12.0,0.2,4.799132185746264
12.0,0.2,5.650449400359792
12.0,0.2,5.122432611614399
12.0,0.2,6.5105454009292245
12.0,0.2,6.185825692616105
12.0,0.2,5.354674646252156
12.0,0.2,5.726506548789201
12.0,0.2,5.9399788989730355
12.0,0.2,5.574668084001512
12.0,0.2,5.427046551182122
12.0,0.2,3.820413628322139
12.0,0.2,5.3844976830761775
12.0,0.2,5.069936548635993
12.0,0.2,5.191365566743212
12.0,0.2,4.865820475847028
12.0,0.2,5.924379717437857
12.0,0.2,4.47346800507752
12.0,0.2,6.264433542598709
12.0,0.2,4.891976113453854
12.0,0.2,4.011637990716044
12.0,0.2,3.969689654694044
12.0,0.2,5.392169255911537
12.0,0.2,5.671891018599076
12.0,0.2,6.794370756914494
12.0,0.2,4.784217978822421
12.0,0.2,6.100725718568913
12.0,0.2,6.461402249352474
12.0,0.2,6.990261647848533
12.0,0.2,5.553046654623847
12.0,0.2,5.122231415205156
12.0,0.2,6.160127503435857
12.0,0.2,4.715458507236927
12.0,0.2,5.28941636993701
12.0,0.2,3.482177727599548
12.0,0.2,5.48948622410994
12.0,0.2,6.738319685577981
12.0,0.2,5.252607556642699
12.0,0.2,5.198540397180662
12.0,0.2,4.678675824604245
12.0,0.2,4.808091544665545
12.0,0.2,4.8764649246644725
12.0,0.2,5.395289409228515
12.0,0.2,5.256236933733038
12.0,0.2,5.782565780522621
12.0,0.2,4.545925072337545
12.0,0.2,6.429826607591024
12.0,0.2,4.5714581918849815
12.0,0.2,6.236241986168015
12.0,0.2,6.711290432819592
12.0,0.2,7.052982433497478
12.0,0.2,6.3731701482302645
12.0,0.2,4.659327294357233
12.0,0.2,4.989918041315841
12.0,0.2,6.985708970275837
12.0,0.2,4.3254438552841945
12.0,0.2,4.071674772312492
12.0,0.2,5.281323499886289
12.0,0.2,5.897970058806016
12.0,0.2,5.198487058402395
12.0,0.2,5.110987233727326
12.0,0.2,4.092515140490056
12.0,0.2,5.371284953832356
12.0,0.2,4.883707785508791
12.0,0.2,4.155808382657508
12.0,0.2,6.955606901087305
12.0,0.2,3.2928533509978264
12.0,0.2,5.628857744669004
12.0,0.2,5.766442648015198
12.0,0.2,6.764190271830378
12.0,0.2,4.07543460556111
12.0,0.2,5.424022799493765
12.0,0.2,5.260399934467388
12.0,0.2,6.149905991930799
12.0,0.2,6.072211548369651
12.0,0.2,4.549100949106299
12.0,0.2,6.726679993368574
12.0,0.2,3.6180105695316653
12.0,0.2,5.620904363304222
12.0,0.2,4.7821426583439095
12.0,0.2,4.644200424843078
12.0,0.2,5.387704847880559
12.0,0.2,6.069123493619405
12.0,0.2,4.380918999600254
12.0,0.2,4.848883198592297
12.0,0.2,4.079490875374719
12.0,0.2,6.866718729383885
12.0,0.2,4.216378216896378
12.0,0.2,5.842934521345129
12.0,0.2,6.6779940499844095
12.0,0.2,4.1386275831470245
12.0,0.2,3.710335276770332
12.0,0.2,4.139469548460407
12.0,0.2,5.5414710294038905
12.0,0.2,5.909995923488851
12.0,0.2,6.742759542812731
12.0,0.2,3.769039445126961
12.0,0.2,5.736987016659352
12.0,0.2,5.331747969946614
12.0,0.2,4.424812151591654
12.0,0.2,5.356910341178113
12.0,0.2,5.6159001003088544
12.0,0.2,4.725284575079884
12.0,0.2,5.965839800610688
12.0,0.2,6.3852862170536175
12.0,0.2,7.16695474566515
12.0,0.2,4.752834070477813
12.0,0.2,6.887547641401722
12.0,0.2,5.451008596402407
12.0,0.2,4.559056979799028
12.0,0.2,5.181939011352175
12.0,0.2,6.1506242881377196
12.0,0.2,5.605096929417211
12.0,0.2,4.753301310430309
12.0,0.2,4.301355763771286
12.0,0.2,6.29108192612201
12.0,0.2,6.1880429961844
12.0,0.2,5.937793119937936
12.0,0.2,5.6030954038783705
12.0,0.2,5.294105230163029
12.0,0.2,4.501575999831259
12.0,0.2,5.403336969709991
12.0,0.2,5.183780146351772
12.0,0.2,6.334046563271836
12.0,0.2,5.94306603259937
12.0,0.2,5.5343382054810055
12.0,0.2,5.48500098479552
12.0,0.2,4.731778853727668
12.0,0.2,5.059555643168199
12.0,0.2,5.024929095695131
12.0,0.2,5.3500066999364915
12.0,0.2,6.092798855279913
12.0,0.2,5.320035481356981
12.0,0.2,6.173786271497539
12.0,0.2,7.536006527970222
12.0,0.2,4.90165783582389
12.0,0.2,5.038718106163544
12.0,0.2,4.13688727200229
12.0,0.2,6.336712907512691
12.0,0.2,6.7157743713338
12.0,0.2,5.2796371829079805
12.0,0.2,5.596550617869577
12.0,0.2,5.857922086304847
12.0,0.2,4.737152961643902
12.0,0.2,5.711215610628898
12.0,0.2,5.3408833287118815
12.0,0.2,5.487796008762567
12.0,0.2,6.188359529683577
12.0,0.2,3.765783879580854
12.0,0.2,6.168476884655704
12.0,0.2,7.178780626046459
12.0,0.2,6.109024329422895
12.0,0.2,4.211116218617245
12.0,0.2,4.5795256508880335
12.0,0.2,3.8623353246655108
12.0,0.2,5.7319419478684726
12.0,0.2,4.169305493915733
12.0,0.2,5.747054758298265
12.0,0.2,6.11546420481018
12.0,0.2,5.387198891137836
12.0,0.2,5.350281505708456
12.0,0.2,5.623787507471503
12.0,0.2,5.784855912551982
12.0,0.2,7.778711415240053
12.0,0.2,3.06594006153941
12.0,0.2,4.788097141030235
12.0,0.2,6.075902405682527
12.0,0.2,6.192771479733529
12.0,0.2,5.04246214215222
12.0,0.2,5.350631949704482
12.0,0.2,6.647652525111756
12.0,0.2,5.997673096482736
12.0,0.2,5.268185178005384
12.0,0.2,5.740211685089983
12.0,0.2,5.024395845020299
12.0,0.2,5.2650951475398875
12.0,0.2,6.180758745096378
12.0,0.2,6.498965264205488
12.0,0.2,5.109088466433673
12.0,0.2,5.363416057678856
12.0,0.2,4.5935394832312895
12.0,0.2,5.268557778292381
12.0,0.2,5.180453349007517
12.0,0.2,5.353551170136265
12.0,0.2,5.192040674223533
12.0,0.2,4.624511687451534
12.0,0.2,5.744246145557135
12.0,0.2,4.907247636588813
12.0,0.2,4.365857789006667
12.0,0.2,5.167647366062755
12.0,0.2,7.047512155318388
12.0,0.2,5.498430178623372
12.0,0.2,5.564270401689115
12.0,0.2,5.04529302081599
12.0,0.2,5.7964470315855925
12.0,0.2,5.63819949056301
12.0,0.2,7.30668796105479
12.0,0.2,5.191835553448196
12.0,0.2,5.914365346161859
12.0,0.2,4.695441379189137
12.0,0.2,5.308278799941095
12.0,0.2,6.41353720658619
12.0,0.2,5.256541886240005
12.0,0.2,6.274465298377789
12.0,0.2,5.587303463626145
12.0,0.2,5.167409401092866
12.0,0.2,5.8165605002987775
12.0,0.2,5.807217732489029
12.0,0.2,6.738195009371238
12.0,0.2,4.685052177151353
12.0,0.2,5.472165726818176
12.0,0.2,4.487664162060707
12.0,0.2,5.839772015883605
12.0,0.2,5.643347554142296
12.0,0.2,4.934112839185584
12.0,0.2,6.91334845304831
12.0,0.2,4.437167413864168
12.0,0.2,6.282373043647144
12.0,0.2,6.627613822760487
12.0,0.2,4.736492629625482
12.0,0.2,5.824827011972238
12.0,0.2,5.289269478935556
12.0,0.2,5.670201622790128
12.0,0.2,4.9724797890188395
12.0,0.2,4.75466889963265
12.0,0.2,4.38353065726225
12.0,0.2,4.862311667316527
12.0,0.2,4.407196363108443
12.0,0.2,5.692300157302254
12.0,0.2,4.0661216914258
12.0,0.2,5.390768909588022
12.0,0.2,4.695818993245584
12.0,0.2,5.155338184565254
12.0,0.2,4.351557407735683
12.0,0.2,4.968279896123681
12.0,0.2,5.259678341905033
12.0,0.2,5.481065259488516
12.0,0.2,5.905714077647421
12.0,0.2,4.991482520168272
12.0,0.2,5.570393461443195
12.0,0.2,5.611868603398812
12.0,0.2,5.173121925898971
12.0,0.2,7.269339791289223
12.0,0.2,5.722320924965467
12.0,0.2,4.604474613539553
12.0,0.2,6.27671632676799
12.0,0.2,5.856800125618473
12.0,0.2,4.51678000685079
12.0,0.2,4.809737394361323
12.0,0.2,5.072915213906925
12.0,0.2,6.224186150459639
12.0,0.2,5.932642931726
12.0,0.2,5.879216568448686
12.0,0.2,5.272289014061476
12.0,0.2,7.474450848131501
12.0,0.2,6.051599272349187
12.0,0.2,5.955809711914077
12.0,0.2,5.207014984387191
12.0,0.2,5.451139581010504
12.0,0.2,6.188102450432141
12.0,0.2,4.653245231166472
12.0,0.2,5.520827312112607
12.0,0.2,5.541149099387645
12.0,0.2,5.542902918237672
12.0,0.2,5.198573627897681
12.0,0.2,4.251059485400532
12.0,0.2,6.545701160952221
12.0,0.2,6.531133521401286
12.0,0.2,6.7919689386068915
12.0,0.2,4.764712240183825
12.0,0.2,4.470030759915972
12.0,0.2,6.399789325447049
12.0,0.2,5.519703166696543
12.0,0.2,6.575856744502317
12.0,0.2,5.947972471957011
12.0,0.2,5.005513577368607
12.0,0.2,4.887305111746019
12.0,0.2,4.627878218475678
12.0,0.2,5.901200405451508
12.0,0.2,4.979076558285323
12.0,0.2,5.105636254359273
12.0,0.2,7.090551230010356
12.0,0.2,6.838150059220824
12.0,0.2,6.356636696160987
12.0,0.2,3.6370024509353596
12.0,0.2,4.790537205025627
12.0,0.2,5.624796367617205
12.0,0.2,5.365428841341153
12.0,0.2,4.8153720537594
12.0,0.2,5.561915898730558
12.0,0.2,5.9270623666289355
12.0,0.2,5.827395616666631
12.0,0.2,5.4355560532423715
12.0,0.2,5.877392895350712
12.0,0.2,5.771905458898129
12.0,0.2,4.8085139375487715
12.0,0.2,3.430600336043952
12.0,0.2,3.6792256306593254
12.0,0.2,4.305883834606302
12.0,0.2,4.696150670061022
12.0,0.2,6.299350050607984
12.0,0.2,5.869962811943514
12.0,0.2,5.230621658893718
12.0,0.2,4.4148825531704
12.0,0.2,4.9261111330209415
12.0,0.2,5.909232949355746
12.0,0.2,5.0224998572215
12.0,0.2,6.1176697773889295
12.0,0.2,5.229124080838699
12.0,0.2,6.405787953402308
12.0,0.2,5.524309225181354
12.0,0.2,6.29469877009182
12.0,0.2,5.047866594758124
12.0,0.2,4.993013932425326
12.0,0.2,5.37708060626317
12.0,0.2,4.819949773629438
12.0,0.2,5.484927394665268
12.0,0.2,4.25890952728955
12.0,0.2,5.96952432275109
12.0,0.2,6.119020977074901
12.0,0.2,5.9310628155391285
12.0,0.2,5.731506114219012
12.0,0.2,7.353854723800887
12.0,0.2,5.58646892321833
12.0,0.2,4.91525753369038
12.0,0.2,6.0030538784305625
12.0,0.2,5.359059095971781
12.0,0.2,5.915273598150682
12.0,0.2,4.334103381292601
12.0,0.2,6.290139869046345
12.0,0.2,7.415775123759071
12.0,0.2,5.255970324271543
12.0,0.2,4.702597075626127
12.0,0.2,6.950904676452755
12.0,0.2,4.41064273845126
12.0,0.2,4.997543480477916
12.0,0.2,3.0741660969311173
12.0,0.2,5.698494876226829
12.0,0.2,4.898931487816867
12.0,0.2,4.578691837172821
12.0,0.2,5.574807009017396
12.0,0.2,6.226338603386321
12.0,0.2,6.013410868121997
12.0,0.2,5.53022104916433
12.0,0.2,5.437348922937279
12.0,0.2,5.829585634201683
12.0,0.2,4.577136660582272
12.0,0.2,5.281282007607282
12.0,0.2,5.536806247579845
12.0,0.2,4.94055853710623
12.0,0.2,6.8143815916640085
12.0,0.2,6.104443725672027
12.0,0.2,3.463132415689095
12.0,0.2,6.2304871423585455
12.0,0.2,5.550771340472931
12.0,0.2,4.176944246247286
12.0,0.2,6.614342503555619
12.0,0.2,5.222054436929033
12.0,0.2,5.10047311291444
12.0,0.2,4.626155995750144
12.0,0.2,6.244272073495111
12.0,0.2,6.252234215187286
12.0,0.2,3.7328929850560097
12.0,0.2,5.2444142919724435
12.0,0.2,6.002397504404496
12.0,0.2,3.791868605398811
12.0,0.2,4.9994826107761146
12.0,0.2,6.5357707354540775
12.0,0.2,4.595217262991365
12.0,0.2,4.624797361720996
12.0,0.2,6.578798197950085
12.0,0.2,6.345901005392238
12.0,0.2,5.454511403202003
12.0,0.2,5.755447202904425
12.0,0.2,4.4524594291486315
12.0,0.2,5.231798238777808
12.0,0.2,3.8293650638076224
12.0,0.2,5.17772643850307
12.0,0.2,5.31801211036491
12.0,0.2,5.975194778558666
12.0,0.2,5.386635411427117
12.0,0.2,5.149864717546084
12.0,0.2,5.974186246593692
12.0,0.2,5.249666406925946
12.0,0.2,6.690231923195282
12.0,0.2,4.229350479064347
12.0,0.2,3.6596675842897426
12.0,0.2,6.766701750709845
12.0,0.2,5.577319815998263
12.0,0.2,4.965036918166998
12.0,0.2,5.0155194435278965
12.0,0.2,4.054385492319084
12.0,0.2,5.928595370590694
12.0,0.2,3.920298232000689
12.0,0.2,5.133096654057676
12.0,0.2,6.64107725815258
12.0,0.2,5.876379845301378
12.0,0.2,5.370636893440983
12.0,0.2,6.3086815112179595
12.0,0.2,5.695338236695603
12.0,0.2,5.616572157296181
12.0,0.2,5.598277688188617
12.0,0.2,3.731585355552887
12.0,0.2,5.326784016707537
12.0,0.2,5.695655324618368
12.0,0.2,5.986380812610539
12.0,0.2,5.840529129660839
12.0,0.2,5.28446525222861
12.0,0.2,5.719370610571603
12.0,0.2,4.980132490835162
12.0,0.2,5.260136960382432
12.0,0.2,6.80609211841724
12.0,0.2,5.900840300901999
12.0,0.2,5.739733550265725
12.0,0.2,4.7762660340140615
12.0,0.2,4.610713470822344
12.0,0.2,6.14634993629146
12.0,0.2,6.542787676989711
12.0,0.2,4.479953170489689
12.0,0.2,4.85843491176907
12.0,0.2,6.02131737067064
