U,T,omega_minus_mu,dos
6.0,0.2,-0.6818680907473817,0.01512933513832842
6.0,0.2,-0.6313593432846121,0.011598867755089304
6.0,0.2,-0.5808505958218433,0.00805339906205142
6.0,0.2,-0.5303418483590736,0.007472822265921121
6.0,0.2,-0.4798331008963048,0.006432879101694949
6.0,0.2,-0.42932435343353514,0.0052025092788031465
6.0,0.2,-0.37881560597076547,0.005128675974649733
6.0,0.2,-0.3283068585079967,0.004188062484623079
6.0,0.2,-0.277798111045227,0.0035352051321249434
6.0,0.2,-0.22728936358245821,0.0032350651846085347
6.0,0.2,-0.17678061611968854,0.0030664623730908545
6.0,0.2,-0.12627186865691975,0.0029631462162011844
6.0,0.2,-0.07576312119415007,0.0029018623882664705
6.0,0.2,-0.025254373731381285,0.002873053817543781
6.0,0.2,0.02525437373138839,0.0028730538175437818
6.0,0.2,0.07576312119415718,0.0029018623882664752
6.0,0.2,0.12627186865692686,0.0029631462162011905
6.0,0.2,0.17678061611969564,0.0030664623730908614
6.0,0.2,0.22728936358246532,0.00323506518460854
6.0,0.2,0.277798111045235,0.003535205132124932
6.0,0.2,0.3283068585080038,0.00418806248462302
6.0,0.2,0.37881560597077346,0.005128675974649798
6.0,0.2,0.42932435343354225,0.005202509278803268
6.0,0.2,0.47983310089631104,0.006432879101695094
6.0,0.2,0.5303418483590807,0.007472822265921278
6.0,0.2,0.5808505958218504,0.008053399062051662
6.0,0.2,0.6313593432846201,0.011598867755089835
6.0,0.2,0.681868090747388,0.015129335138328698
6.0,0.2,0.7323768382101576,0.0165735641577959
6.0,0.2,0.7828855856729273,0.01803393792855737
6.0,0.2,0.833394333135697,0.024537060134465955
6.0,0.2,0.8839030805984667,0.031000630742684266
6.0,0.2,0.9344118280612346,0.03386866408778273
6.0,0.2,0.9849205755240042,0.03659185777130902
6.0,0.2,1.035429322986774,0.04334326269340114
6.0,0.2,1.0859380704495436,0.045782686281083125
6.0,0.2,1.1364468179123115,0.04936649961679124
6.0,0.2,1.1869555653750812,0.06312564832566885
6.0,0.2,1.2374643128378509,0.07232746465911567
6.0,0.2,1.2879730603006205,0.07142184762907891
6.0,0.2,1.3384818077633884,0.07819553841800529
6.0,0.2,1.388990555226158,0.07915637687647285
6.0,0.2,1.4394993026889278,0.07946537605288471
6.0,0.2,1.4900080501516975,0.08413014915337885
6.0,0.2,1.5405167976144671,0.08556333773949718
6.0,0.2,1.591025545077235,0.08533017722428189
6.0,0.2,1.6415342925400047,0.09084712190009725
6.0,0.2,1.6920430400027744,0.09089474863547922
6.0,0.2,1.742551787465544,0.09932743016267273
6.0,0.2,1.793060534928312,0.10018043558349796
6.0,0.2,1.8435692823910816,0.10017629540136574
6.0,0.2,1.8940780298538513,0.10330931775309485
6.0,0.2,1.944586777316621,0.10344596881301157
6.0,0.2,1.995095524779389,0.1025618880645686
6.0,0.2,2.0456042722421586,0.10104984683545468
6.0,0.2,2.0961130197049282,0.1025940664135084
6.0,0.2,2.146621767167698,0.10393679244825468
6.0,0.2,2.1971305146304676,0.10819394890835117
6.0,0.2,2.2476392620932355,0.10652295511146288
6.0,0.2,2.298148009556005,0.10868234842922282
6.0,0.2,2.348656757018775,0.10981677892539923
6.0,0.2,2.3991655044815445,0.10796217872335023
6.0,0.2,2.4496742519443124,0.10889744784329078
6.0,0.2,2.500182999407082,0.11428767720914731
6.0,0.2,2.550691746869852,0.11543579360729044
6.0,0.2,2.6012004943326215,0.11331614083432803
6.0,0.2,2.6517092417953894,0.11395097532668189
6.0,0.2,2.702217989258159,0.11221328384425508
6.0,0.2,2.7527267367209287,0.11349903272527731
6.0,0.2,2.8032354841836984,0.11536312319081303
6.0,0.2,2.853744231646468,0.12099543300267493
6.0,0.2,2.904252979109236,0.12081023676516608
6.0,0.2,2.9547617265720056,0.11757373674057217
6.0,0.2,3.0052704740347753,0.11488207548662102
6.0,0.2,3.055779221497545,0.11414403174877903
6.0,0.2,3.106287968960313,0.11338354310058969
6.0,0.2,3.1567967164230826,0.11857642018806462
6.0,0.2,3.2073054638858522,0.11903223385962022
6.0,0.2,3.257814211348622,0.11732872866748537
6.0,0.2,3.30832295881139,0.11528857456123658
6.0,0.2,3.3588317062741595,0.1095281662768676
6.0,0.2,3.409340453736929,0.11171126011909005
6.0,0.2,3.459849201199699,0.11336408929187933
6.0,0.2,3.5103579486624685,0.11414026208843442
6.0,0.2,3.5608666961252364,0.11394815112797314
6.0,0.2,3.611375443588006,0.10886571628606205
6.0,0.2,3.661884191050776,0.11295850575246111
6.0,0.2,3.7123929385135455,0.10988210098059496
6.0,0.2,3.7629016859763134,0.1090247721086111
6.0,0.2,3.813410433439083,0.10892158903500246
6.0,0.2,3.8639191809018527,0.10926356336253207
6.0,0.2,3.9144279283646224,0.1056707414843547
6.0,0.2,3.9649366758273903,0.10409225286537294
6.0,0.2,4.01544542329016,0.10639703448887276
6.0,0.2,4.06595417075293,0.10565876884111158
6.0,0.2,4.116462918215699,0.1048400458905282
6.0,0.2,4.166971665678469,0.10220225015460724
6.0,0.2,4.217480413141237,0.100070555549118
6.0,0.2,4.267989160604007,0.101130179078977
6.0,0.2,4.318497908066776,0.09950009793953637
6.0,0.2,4.369006655529546,0.09693436366691426
6.0,0.2,4.419515402992314,0.0974512134695394
6.0,0.2,4.4700241504550835,0.09458505375218937
6.0,0.2,4.520532897917853,0.09019466697643916
6.0,0.2,4.571041645380623,0.08854827684834546
6.0,0.2,4.621550392843391,0.09421407523000482
6.0,0.2,4.67205914030616,0.09508205803472354
6.0,0.2,4.72256788776893,0.08987690531346473
6.0,0.2,4.7730766352317,0.08642856521612434
6.0,0.2,4.8235853826944695,0.08768949485725533
6.0,0.2,4.874094130157237,0.08633251864682565
6.0,0.2,4.924602877620007,0.08443773914750105
6.0,0.2,4.975111625082777,0.08385335925229027
6.0,0.2,5.025620372545546,0.08262880260329211
6.0,0.2,5.076129120008314,0.08252828793504854
6.0,0.2,5.126637867471084,0.08257825616666456
6.0,0.2,5.177146614933854,0.08399385905772741
6.0,0.2,5.227655362396623,0.07999487191620219
6.0,0.2,5.278164109859391,0.07717841806932484
6.0,0.2,5.328672857322161,0.07701931724301168
6.0,0.2,5.379181604784931,0.07811982814145998
6.0,0.2,5.4296903522477,0.07752103875807057
6.0,0.2,5.48019909971047,0.07738861062043066
6.0,0.2,5.530707847173238,0.0737279837718775
6.0,0.2,5.5812165946360075,0.07574870967191213
6.0,0.2,5.631725342098777,0.072324787814016
6.0,0.2,5.682234089561547,0.07086776460612486
6.0,0.2,5.732742837024315,0.0673332119951188
6.0,0.2,5.783251584487084,0.0617167474072954
6.0,0.2,5.833760331949854,0.05807568157888886
6.0,0.2,5.884269079412624,0.059659847370147887
6.0,0.2,5.934777826875392,0.05758196589028704
6.0,0.2,5.985286574338161,0.05443211459493994
6.0,0.2,6.035795321800931,0.05375215601466328
6.0,0.2,6.086304069263701,0.055325539248615954
6.0,0.2,6.13681281672647,0.049462373425240444
6.0,0.2,6.187321564189238,0.04341499111880498
6.0,0.2,6.237830311652008,0.040186916148883305
6.0,0.2,6.288339059114778,0.03746601235353314
6.0,0.2,6.338847806577547,0.033934363609930594
6.0,0.2,6.389356554040315,0.034744226741444464
6.0,0.2,6.439865301503085,0.03670580920614073
6.0,0.2,6.490374048965855,0.04681608369186024
6.0,0.2,6.540882796428624,0.04313191991608714
6.0,0.2,6.591391543891392,0.02494250964212546
6.0,0.2,6.641900291354162,0.012752202620504933
6.0,0.2,6.6924090388169315,0.007768626080225785
6.0,0.2,6.742917786279701,0.005531399726263516
6.0,0.2,6.793426533742471,0.004303912502196231
6.0,0.2,6.843935281205239,0.003534609296912661
6.0,0.2,6.894444028668008,0.003007829287612213
6.0,0.2,6.944952776130778,0.002623960505631929
6.0,0.2,6.995461523593548,0.002331141852473519
6.0,0.2,7.045970271056316,0.002099863569790908
6.0,0.2,7.096479018519085,0.0019121454110599648
6.0,0.2,7.146987765981855,0.001756421589209364
6.0,0.2,7.197496513444625,0.0016249177070607134
6.0,0.2,7.248005260907393,0.00151221419393394
6.0,0.2,7.298514008370162,0.0014144157510794983
6.0,0.2,7.349022755832932,0.0013286488447655901
6.0,0.2,7.399531503295702,0.001252745694166099
6.0,0.2,7.450040250758471,0.0011850388127195286
6.0,0.2,7.500548998221239,0.0011242235001705026
6.0,0.2,7.55105774568401,0.0010692634410106078
6.0,0.1895263157894737,-7.172170111157584,0.001141580451678042
6.0,0.1895263157894737,-7.124195729143152,0.0012005956750515026
6.0,0.1895263157894737,-7.07622134712872,0.0012658233360746114
6.0,0.1895263157894737,-7.028246965114288,0.0013383340797591971
6.0,0.1895263157894737,-6.980272583099856,0.0014194659694247568
6.0,0.1895263157894737,-6.932298201085424,0.0015109146623153158
6.0,0.1895263157894737,-6.884323819070992,0.001614862899480158
6.0,0.1895263157894737,-6.83634943705656,0.0017341708707428534
6.0,0.1895263157894737,-6.788375055042128,0.001872663629614936
6.0,0.1895263157894737,-6.740400673027696,0.0020355784544734043
6.0,0.1895263157894737,-6.6924262910132635,0.0022302860654361705
6.0,0.1895263157894737,-6.644451908998832,0.002467501954402869
6.0,0.1895263157894737,-6.596477526984399,0.002763421655872123
6.0,0.1895263157894737,-6.548503144969968,0.0031437089359384065
6.0,0.1895263157894737,-6.500528762955536,0.00365148850447033
6.0,0.1895263157894737,-6.452554380941104,0.004364828282186026
6.0,0.1895263157894737,-6.404579998926671,0.005439466730060474
6.0,0.1895263157894737,-6.35660561691224,0.007229354279826759
6.0,0.1895263157894737,-6.308631234897808,0.010694285929395985
6.0,0.1895263157894737,-6.2606568528833755,0.01897028329493474
6.0,0.1895263157894737,-6.212682470868944,0.03859159844170554
6.0,0.1895263157894737,-6.164708088854511,0.05286329580197226
6.0,0.1895263157894737,-6.11673370684008,0.04094126888834192
6.0,0.1895263157894737,-6.068759324825647,0.04251476265806861
6.0,0.1895263157894737,-6.020784942811216,0.049438238493679114
6.0,0.1895263157894737,-5.972810560796783,0.04809211210597155
6.0,0.1895263157894737,-5.924836178782352,0.0500117724818232
6.0,0.1895263157894737,-5.876861796767919,0.052413030909775504
6.0,0.1895263157894737,-5.8288874147534875,0.05348154784845057
6.0,0.1895263157894737,-5.780913032739056,0.056172512381787075
6.0,0.1895263157894737,-5.732938650724623,0.05420724443836694
6.0,0.1895263157894737,-5.684964268710191,0.05814426397180046
6.0,0.1895263157894737,-5.636989886695759,0.06176059399208798
6.0,0.1895263157894737,-5.589015504681328,0.06510499458579394
6.0,0.1895263157894737,-5.541041122666895,0.07289637899724273
6.0,0.1895263157894737,-5.493066740652463,0.07743902328040654
6.0,0.1895263157894737,-5.445092358638031,0.0773790100430557
6.0,0.1895263157894737,-5.3971179766235995,0.07256046771899374
6.0,0.1895263157894737,-5.349143594609167,0.07418971720245005
6.0,0.1895263157894737,-5.301169212594735,0.07547711842180715
6.0,0.1895263157894737,-5.253194830580303,0.0772264503765237
6.0,0.1895263157894737,-5.205220448565871,0.07877479490558735
6.0,0.1895263157894737,-5.157246066551439,0.07995689933051589
6.0,0.1895263157894737,-5.109271684537007,0.08107988366654269
6.0,0.1895263157894737,-5.061297302522576,0.08510712369133075
6.0,0.1895263157894737,-5.013322920508143,0.08479175885086122
6.0,0.1895263157894737,-4.965348538493711,0.08458025490974075
6.0,0.1895263157894737,-4.917374156479279,0.07970226514110001
6.0,0.1895263157894737,-4.869399774464847,0.07918207577547358
6.0,0.1895263157894737,-4.821425392450415,0.08475625917309128
6.0,0.1895263157894737,-4.773451010435982,0.08459382138376123
6.0,0.1895263157894737,-4.725476628421551,0.08856371938343678
6.0,0.1895263157894737,-4.677502246407119,0.0897647179687421
6.0,0.1895263157894737,-4.629527864392687,0.09032444135955625
6.0,0.1895263157894737,-4.581553482378254,0.08876411006185246
6.0,0.1895263157894737,-4.533579100363823,0.09186512933038234
6.0,0.1895263157894737,-4.485604718349391,0.0917571073298212
6.0,0.1895263157894737,-4.4376303363349585,0.09165487336662484
6.0,0.1895263157894737,-4.389655954320527,0.09040248863291622
6.0,0.1895263157894737,-4.341681572306095,0.09203282907704531
6.0,0.1895263157894737,-4.293707190291663,0.0945496120859544
6.0,0.1895263157894737,-4.24573280827723,0.09537197933838414
6.0,0.1895263157894737,-4.197758426262799,0.09663439138280626
6.0,0.1895263157894737,-4.149784044248367,0.09528104250145586
6.0,0.1895263157894737,-4.101809662233935,0.09772964737330947
6.0,0.1895263157894737,-4.053835280219502,0.10592128686747718
6.0,0.1895263157894737,-4.0058608982050705,0.10501642986467297
6.0,0.1895263157894737,-3.9578865161906385,0.10666627084834121
6.0,0.1895263157894737,-3.9099121341762064,0.10854249757115413
6.0,0.1895263157894737,-3.8619377521617744,0.10837028104478963
6.0,0.1895263157894737,-3.8139633701473423,0.10863059315439098
6.0,0.1895263157894737,-3.7659889881329103,0.11095143682267224
6.0,0.1895263157894737,-3.7180146061184782,0.11032411113361577
6.0,0.1895263157894737,-3.6700402241040466,0.11102716286107764
6.0,0.1895263157894737,-3.6220658420896146,0.11148144842419475
6.0,0.1895263157894737,-3.5740914600751825,0.11808449400595841
6.0,0.1895263157894737,-3.5261170780607505,0.11570375585946394
6.0,0.1895263157894737,-3.4781426960463184,0.11055020087857341
6.0,0.1895263157894737,-3.4301683140318864,0.10892514178962784
6.0,0.1895263157894737,-3.3821939320174543,0.11215346638981245
6.0,0.1895263157894737,-3.3342195500030223,0.11410437408227181
6.0,0.1895263157894737,-3.2862451679885902,0.11395915329261766
6.0,0.1895263157894737,-3.238270785974158,0.11505407400716242
6.0,0.1895263157894737,-3.190296403959726,0.11251188206503768
6.0,0.1895263157894737,-3.1423220219452945,0.11102875549734544
6.0,0.1895263157894737,-3.094347639930862,0.10969569853973735
6.0,0.1895263157894737,-3.0463732579164304,0.11249336367464231
6.0,0.1895263157894737,-2.998398875901998,0.12132018463449785
6.0,0.1895263157894737,-2.9504244938875663,0.11824793052476197
6.0,0.1895263157894737,-2.902450111873134,0.1178302950089128
6.0,0.1895263157894737,-2.8544757298587022,0.11873015955012245
6.0,0.1895263157894737,-2.8065013478442697,0.11904005845285144
6.0,0.1895263157894737,-2.758526965829838,0.116794176826814
6.0,0.1895263157894737,-2.7105525838154056,0.11587940025458476
