U,T,m_magnitude
20.0,0.2,9.14470337378886
20.0,0.2,9.73104126970131
20.0,0.2,8.353713324187828
20.0,0.2,9.86720421637331
20.0,0.2,9.464559889893275
20.0,0.2,7.55761674841991
20.0,0.2,9.570659367747833
20.0,0.2,9.969518891355575
20.0,0.2,9.496187656337888
20.0,0.2,8.484020566536053
20.0,0.2,7.365559357073749
20.0,0.2,8.365520567527394
20.0,0.2,9.290109247549575
20.0,0.2,9.734305196345769
20.0,0.2,9.597757930990122
20.0,0.2,7.799520543378277
20.0,0.2,8.634263046766346
20.0,0.2,9.141983643546874
20.0,0.2,9.232188320141578
20.0,0.2,9.042035141527503
20.0,0.2,9.340739528414591
20.0,0.2,9.365857856385048
20.0,0.2,7.215227813290857
20.0,0.2,9.349426582295266
20.0,0.2,9.08559914800527
20.0,0.2,7.300763794131159
20.0,0.2,8.533502978843744
20.0,0.2,9.577266492129423
20.0,0.2,9.09240878405059
20.0,0.2,9.507310533611975
20.0,0.2,9.963721147566142
20.0,0.2,8.953323590715367
20.0,0.2,8.893975202669457
20.0,0.2,9.684956029000467
20.0,0.2,9.776164043665332
20.0,0.2,8.969960985490628
20.0,0.2,9.99444493320911
20.0,0.2,9.086516754938986
20.0,0.2,9.131727540150354
20.0,0.2,9.410005080972283
20.0,0.2,8.264806987645139
20.0,0.2,8.031727876065137
20.0,0.2,8.247415129454462
20.0,0.2,9.270137354550329
20.0,0.2,7.938092903599877
20.0,0.2,9.203297837003504
20.0,0.2,8.529110824774907
20.0,0.2,9.716288521189442
20.0,0.2,8.556240187185736
20.0,0.2,9.418755171246701
20.0,0.2,8.033329377033446
20.0,0.2,9.383984223633536
20.0,0.2,7.388888887414778
20.0,0.2,8.134282403266555
20.0,0.2,8.809400186316433
20.0,0.2,9.807452046088851
20.0,0.2,9.534254005119836
20.0,0.2,8.425911751387089
20.0,0.2,9.483596617333948
20.0,0.2,6.798621908175011
20.0,0.2,9.99480996439827
20.0,0.2,7.853762628151484
20.0,0.2,9.077267017876512
20.0,0.2,8.836920421799144
20.0,0.2,8.308231760329303
20.0,0.2,9.977718451643467
20.0,0.2,8.7059081491347
20.0,0.2,9.570587851267259
20.0,0.2,9.26049292491321
20.0,0.2,9.096889816527021
20.0,0.2,8.724733992706597
20.0,0.2,6.584764635355047
20.0,0.2,9.522019709606715
20.0,0.2,7.731037487893869
20.0,0.2,9.852503775738757
20.0,0.2,8.744880765734612
20.0,0.2,7.828831626997124
20.0,0.2,9.865645260266739
20.0,0.2,9.58814285060681
