U,T,omega_minus_mu,dos
8.0,0.2,-3.938656215969891,0.11017444526199867
8.0,0.2,-3.8850690565689394,0.11334835915103056
8.0,0.2,-3.831481897167989,0.11178525869603317
8.0,0.2,-3.7778947377670375,0.11274993828838889
8.0,0.2,-3.724307578366087,0.11248052452134336
8.0,0.2,-3.6707204189651357,0.10940678163572042
8.0,0.2,-3.617133259564185,0.10991694238430352
8.0,0.2,-3.563546100163234,0.11255108700877019
8.0,0.2,-3.5099589407622833,0.11119952901015681
8.0,0.2,-3.456371781361332,0.11102784281042914
8.0,0.2,-3.4027846219603815,0.10767453886432361
8.0,0.2,-3.349197462559431,0.10651297348737843
8.0,0.2,-3.2956103031584796,0.1047318134054572
8.0,0.2,-3.242023143757529,0.10486612480070623
8.0,0.2,-3.1884359843565777,0.10331871260205519
8.0,0.2,-3.1348488249556272,0.10480818524977493
8.0,0.2,-3.081261665554676,0.10470015193076068
8.0,0.2,-3.0276745061537254,0.10234786184329699
8.0,0.2,-2.974087346752774,0.10026200048747273
8.0,0.2,-2.9205001873518235,0.0985164907495091
8.0,0.2,-2.866913027950872,0.09786983077265536
8.0,0.2,-2.8133258685499216,0.10104431856774973
8.0,0.2,-2.759738709148971,0.10167275996007422
8.0,0.2,-2.7061515497480197,0.09690718918892147
8.0,0.2,-2.6525643903470693,0.09555176530645017
8.0,0.2,-2.598977230946118,0.09584574677061894
8.0,0.2,-2.5453900715451674,0.08946256992277338
8.0,0.2,-2.491802912144216,0.08538249301840063
8.0,0.2,-2.4382157527432655,0.08415570963505496
8.0,0.2,-2.384628593342314,0.08452841438158379
8.0,0.2,-2.3310414339413636,0.07837386826712597
8.0,0.2,-2.277454274540413,0.07327645705354069
8.0,0.2,-2.223867115139462,0.07219738052764316
8.0,0.2,-2.1702799557385113,0.06843971056387049
8.0,0.2,-2.11669279633756,0.06633537385153919
8.0,0.2,-2.0631056369366094,0.066107626818517
8.0,0.2,-2.009518477535658,0.06681547090108197
8.0,0.2,-1.9559313181347076,0.06320562516842268
8.0,0.2,-1.9023441587337562,0.059048631837808875
8.0,0.2,-1.8487569993328057,0.05543175450360586
8.0,0.2,-1.7951698399318543,0.05065349985392781
8.0,0.2,-1.7415826805309038,0.044215673398741336
8.0,0.2,-1.6879955211299533,0.03709635361767101
8.0,0.2,-1.634408361729002,0.03311611282722528
8.0,0.2,-1.5808212023280515,0.031673738157583606
8.0,0.2,-1.5272340429271,0.027329814375556545
8.0,0.2,-1.4736468835261496,0.024069454935999934
8.0,0.2,-1.4200597241251982,0.01952085720125115
8.0,0.2,-1.3664725647242477,0.016083854018881894
8.0,0.2,-1.3128854053232963,0.013567698488710072
8.0,0.2,-1.2592982459223458,0.009825470559427663
8.0,0.2,-1.2057110865213945,0.006784897580298198
8.0,0.2,-1.152123927120444,0.006526253406172034
8.0,0.2,-1.0985367677194935,0.004895883757130801
8.0,0.2,-1.0449496083185421,0.0039934089804953945
8.0,0.2,-0.9913624489175916,0.0038803860641446314
8.0,0.2,-0.9377752895166402,0.002821613074015013
8.0,0.2,-0.8841881301156898,0.0023372693886437304
8.0,0.2,-0.8306009707147384,0.002086713912782011
8.0,0.2,-0.7770138113137879,0.0019214991885567894
8.0,0.2,-0.7234266519128365,0.0017990034852596551
8.0,0.2,-0.669839492511886,0.0017027053396416205
8.0,0.2,-0.6162523331109346,0.0016245457567160859
8.0,0.2,-0.5626651737099841,0.0015599425311794532
8.0,0.2,-0.5090780143090337,0.0015060106695949074
8.0,0.2,-0.4554908549080823,0.001460804282359276
8.0,0.2,-0.4019036955071318,0.0014229478002476157
8.0,0.2,-0.3483165361061804,0.001391437656920625
8.0,0.2,-0.2947293767052299,0.0013655272100738065
8.0,0.2,-0.24114221730427854,0.001344656030696155
8.0,0.2,-0.18755505790332805,0.001328404621278693
8.0,0.2,-0.13396789850237667,0.001316464654747514
8.0,0.2,-0.08038073910142618,0.0013086192590291777
8.0,0.2,-0.0267935797004748,0.0013047302090237888
8.0,0.2,0.02679357970047569,0.0013047302090237892
8.0,0.2,0.08038073910142707,0.001308619259029178
8.0,0.2,0.13396789850237667,0.0013164646547475154
8.0,0.2,0.18755505790332805,0.0013284046212786945
8.0,0.2,0.24114221730427943,0.0013446560306961566
8.0,0.2,0.2947293767052308,0.0013655272100738089
8.0,0.2,0.3483165361061804,0.0013914376569206278
8.0,0.2,0.4019036955071318,0.0014229478002476194
8.0,0.2,0.45549085490808316,0.00146080428235928
8.0,0.2,0.5090780143090345,0.0015060106695949122
8.0,0.2,0.5626651737099841,0.0015599425311794584
8.0,0.2,0.6162523331109355,0.0016245457567160917
8.0,0.2,0.6698394925118869,0.0017027053396416279
8.0,0.2,0.7234266519128365,0.0017990034852596634
8.0,0.2,0.7770138113137879,0.0019214991885567981
8.0,0.2,0.8306009707147393,0.0020867139127820193
8.0,0.2,0.8841881301156906,0.002337269388643727
8.0,0.2,0.9377752895166402,0.002821613074014963
8.0,0.2,0.9913624489175916,0.0038803860641445772
8.0,0.2,1.044949608318543,0.003993408980495652
8.0,0.2,1.0985367677194944,0.004895883757131174
8.0,0.2,1.152123927120444,0.006526253406171957
8.0,0.2,1.2057110865213954,0.006784897580298351
8.0,0.2,1.2592982459223467,0.009825470559428074
8.0,0.2,1.3128854053232963,0.013567698488710042
8.0,0.2,1.3664725647242477,0.0160838540188821
8.0,0.2,1.420059724125199,0.019520857201251938
8.0,0.2,1.4736468835261505,0.02406945493600015
8.0,0.2,1.5272340429271,0.02732981437555689
8.0,0.2,1.5808212023280515,0.0316737381575843
8.0,0.2,1.6344083617290028,0.0331161128272255
8.0,0.2,1.6879955211299542,0.03709635361767154
8.0,0.2,1.7415826805309038,0.04421567339874187
8.0,0.2,1.7951698399318552,0.05065349985392814
8.0,0.2,1.8487569993328066,0.05543175450360725
8.0,0.2,1.9023441587337562,0.059048631837809076
8.0,0.2,1.9559313181347076,0.06320562516842325
8.0,0.2,2.009518477535659,0.06681547090108204
8.0,0.2,2.0631056369366103,0.06610762681851777
8.0,0.2,2.11669279633756,0.06633537385153894
8.0,0.2,2.1702799557385113,0.0684397105638718
8.0,0.2,2.2238671151394627,0.07219738052764271
8.0,0.2,2.277454274540414,0.073276457053541
8.0,0.2,2.3310414339413636,0.07837386826712714
8.0,0.2,2.384628593342315,0.08452841438158401
8.0,0.2,2.4382157527432664,0.08415570963505474
8.0,0.2,2.491802912144216,0.08538249301840135
8.0,0.2,2.5453900715451674,0.08946256992277436
8.0,0.2,2.5989772309461188,0.09584574677061952
8.0,0.2,2.65256439034707,0.09555176530645017
8.0,0.2,2.7061515497480197,0.09690718918892202
8.0,0.2,2.759738709148971,0.10167275996007344
8.0,0.2,2.8133258685499225,0.10104431856774983
8.0,0.2,2.866913027950872,0.09786983077265601
8.0,0.2,2.9205001873518235,0.09851649074950856
8.0,0.2,2.974087346752775,0.10026200048747276
8.0,0.2,3.0276745061537262,0.10234786184329783
8.0,0.2,3.081261665554676,0.1047001519307608
8.0,0.2,3.1348488249556272,0.10480818524977491
8.0,0.2,3.1884359843565786,0.1033187126020553
8.0,0.2,3.24202314375753,0.1048661248007073
8.0,0.2,3.2956103031584796,0.10473181340545634
8.0,0.2,3.349197462559431,0.10651297348737887
8.0,0.2,3.4027846219603823,0.10767453886432388
8.0,0.2,3.456371781361332,0.11102784281042896
8.0,0.2,3.5099589407622833,0.11119952901015637
8.0,0.2,3.5635461001632347,0.11255108700876981
8.0,0.2,3.617133259564186,0.10991694238430408
8.0,0.2,3.6707204189651357,0.10940678163572068
8.0,0.2,3.724307578366087,0.11248052452134358
8.0,0.2,3.7778947377670384,0.11274993828838983
8.0,0.2,3.83148189716799,0.11178525869603409
8.0,0.2,3.8850690565689394,0.1133483591510301
8.0,0.2,3.938656215969891,0.1101744452619986
8.0,0.2,3.992243375370842,0.10671516144740516
8.0,0.2,4.045830534771792,0.10682521554717497
8.0,0.2,4.099417694172743,0.10978951764670089
8.0,0.2,4.1530048535736945,0.10991246953419516
8.0,0.2,4.206592012974646,0.10717025181637518
8.0,0.2,4.2601791723755955,0.10420634119689143
8.0,0.2,4.313766331776547,0.09923909131712229
8.0,0.2,4.367353491177498,0.0970699624867372
8.0,0.2,4.42094065057845,0.1003281321373642
8.0,0.2,4.474527809979399,0.10852432116734864
8.0,0.2,4.528114969380351,0.10476893578180982
8.0,0.2,4.581702128781302,0.09739269897808327
8.0,0.2,4.635289288182252,0.1001381905892756
8.0,0.2,4.688876447583203,0.10246172344264111
8.0,0.2,4.742463606984154,0.10119050866965633
8.0,0.2,4.796050766385106,0.10048682993881541
8.0,0.2,4.849637925786055,0.10093733203443611
8.0,0.2,4.903225085187007,0.1030339768897934
8.0,0.2,4.956812244587958,0.10170107058916315
8.0,0.2,5.0103994039889095,0.0993812220018103
8.0,0.2,5.063986563389859,0.09711213741567307
8.0,0.2,5.1175737227908105,0.09475355644761572
8.0,0.2,5.171160882191762,0.09634701144729763
8.0,0.2,5.2247480415927114,0.09145800175148139
8.0,0.2,5.278335200993663,0.08892145114334268
8.0,0.2,5.331922360394614,0.09212936236357054
8.0,0.2,5.385509519795566,0.08782470709247703
8.0,0.2,5.439096679196515,0.08474632064699382
8.0,0.2,5.492683838597467,0.08370943384741167
8.0,0.2,5.546270997998418,0.0843642212283417
8.0,0.2,5.599858157399369,0.08441710695435736
8.0,0.2,5.653445316800319,0.08102638839407865
8.0,0.2,5.70703247620127,0.08189268624204829
8.0,0.2,5.760619635602222,0.08411565354129581
8.0,0.2,5.814206795003171,0.08279994816748945
8.0,0.2,5.867793954404123,0.07722837098508975
8.0,0.2,5.921381113805074,0.07936942490094041
8.0,0.2,5.974968273206025,0.08028209255751363
8.0,0.2,6.028555432606975,0.07437080499640074
8.0,0.2,6.082142592007926,0.07040314197465766
8.0,0.2,6.135729751408878,0.07169484877169625
8.0,0.2,6.189316910809829,0.07598897956026436
8.0,0.2,6.242904070210779,0.07395490862912522
8.0,0.2,6.29649122961173,0.07000231992223017
8.0,0.2,6.3500783890126815,0.068157456469626
8.0,0.2,6.403665548413631,0.05993769152142886
8.0,0.2,6.4572527078145825,0.05293333907760578
8.0,0.2,6.510839867215534,0.04934171637368311
8.0,0.2,6.564427026616485,0.050801088070731984
8.0,0.2,6.618014186017435,0.05064476638660588
8.0,0.2,6.671601345418386,0.0490340780167504
8.0,0.2,6.725188504819338,0.04789620574481705
8.0,0.2,6.778775664220289,0.044820990582501455
8.0,0.2,6.832362823621239,0.040589065911206174
8.0,0.2,6.88594998302219,0.03398456405433335
8.0,0.2,6.939537142423141,0.03035988814607139
8.0,0.2,6.993124301824091,0.038548658762902394
8.0,0.2,7.046711461225042,0.050130766461729946
8.0,0.2,7.100298620625994,0.030574871480312116
8.0,0.2,7.153885780026945,0.01399767779347286
8.0,0.2,7.207472939427895,0.007799884446791134
8.0,0.2,7.261060098828846,0.005315492039375949
8.0,0.2,7.314647258229797,0.004036534373592792
8.0,0.2,7.368234417630749,0.0032647998706220203
8.0,0.2,7.421821577031698,0.0027490666175203596
8.0,0.2,7.47540873643265,0.0023794220667696635
8.0,0.2,7.528995895833601,0.002100767580267431
8.0,0.2,7.582583055234551,0.0018826045292359226
8.0,0.2,7.636170214635502,0.001706731519690741
8.0,0.2,7.6897573740364535,0.0015616256636364974
8.0,0.2,7.743344533437405,0.001439637474196336
8.0,0.2,7.7969316928383545,0.0013354871305865947
8.0,0.2,7.850518852239306,0.0012454100382278646
8.0,0.2,7.904106011640257,0.0011666471813277176
8.0,0.2,7.957693171041209,0.0010971283864701924
8.0,0.2,8.01128033044216,0.0010352684217737936
8.0,0.1895263157894737,-8.099165174459646,0.001055102938057057
8.0,0.1895263157894737,-8.044990156570284,0.0011181830015952804
8.0,0.1895263157894737,-7.990815138680921,0.0011890278110476158
8.0,0.1895263157894737,-7.93664012079156,0.0012692272908333623
8.0,0.1895263157894737,-7.882465102902197,0.0013608512548033513
8.0,0.1895263157894737,-7.828290085012835,0.0014666482628844246
8.0,0.1895263157894737,-7.774115067123473,0.0015903528658280431
8.0,0.1895263157894737,-7.71994004923411,0.0017371769514546247
8.0,0.1895263157894737,-7.6657650313447485,0.0019146276659491948
8.0,0.1895263157894737,-7.611590013455386,0.002133934898732989
8.0,0.1895263157894737,-7.557414995566024,0.002412687568324905
8.0,0.1895263157894737,-7.503239977676662,0.00278004922815874
8.0,0.1895263157894737,-7.449064959787299,0.003287998450472434
8.0,0.1895263157894737,-7.3948899418979375,0.004038349793520772
8.0,0.1895263157894737,-7.340714924008575,0.005257766683426671
8.0,0.1895263157894737,-7.286539906119213,0.0075508683200637165
8.0,0.1895263157894737,-7.232364888229851,0.012990634197347814
8.0,0.1895263157894737,-7.178189870340488,0.028732437572569335
8.0,0.1895263157894737,-7.124014852451126,0.04949453791988442
8.0,0.1895263157894737,-7.069839834561764,0.04074016940917162
8.0,0.1895263157894737,-7.015664816672402,0.032571811604954044
8.0,0.1895263157894737,-6.96148979878304,0.03478215920749062
8.0,0.1895263157894737,-6.907314780893677,0.04275492531169724
8.0,0.1895263157894737,-6.853139763004315,0.044345632626356254
8.0,0.1895263157894737,-6.798964745114953,0.04812158553970697
8.0,0.1895263157894737,-6.744789727225591,0.0536503573767114
8.0,0.1895263157894737,-6.690614709336229,0.055362818093810176
8.0,0.1895263157894737,-6.636439691446866,0.05558287018155224
8.0,0.1895263157894737,-6.582264673557504,0.05818532740621589
8.0,0.1895263157894737,-6.528089655668142,0.0643061726580982
8.0,0.1895263157894737,-6.47391463777878,0.0677589592200761
8.0,0.1895263157894737,-6.419739619889418,0.06436639366501823
8.0,0.1895263157894737,-6.365564602000055,0.06704773555127902
8.0,0.1895263157894737,-6.311389584110693,0.06478623493789283
8.0,0.1895263157894737,-6.2572145662213305,0.07036926587511229
8.0,0.1895263157894737,-6.203039548331969,0.07389264418770827
8.0,0.1895263157894737,-6.148864530442607,0.08101768059735996
8.0,0.1895263157894737,-6.094689512553245,0.07517457645167222
8.0,0.1895263157894737,-6.040514494663882,0.07552230508740909
8.0,0.1895263157894737,-5.9863394767745195,0.07786656628446859
8.0,0.1895263157894737,-5.932164458885158,0.07698155707661383
8.0,0.1895263157894737,-5.877989440995796,0.08050856300232577
8.0,0.1895263157894737,-5.823814423106434,0.08010524547603615
8.0,0.1895263157894737,-5.769639405217071,0.08424197925734554
8.0,0.1895263157894737,-5.7154643873277085,0.0823764793614907
8.0,0.1895263157894737,-5.661289369438347,0.08680012252629717
8.0,0.1895263157894737,-5.607114351548985,0.08675344623166267
8.0,0.1895263157894737,-5.552939333659623,0.08537801364143008
8.0,0.1895263157894737,-5.49876431577026,0.08517754625374212
8.0,0.1895263157894737,-5.444589297880897,0.08653748879099275
8.0,0.1895263157894737,-5.3904142799915356,0.09296845487659508
8.0,0.1895263157894737,-5.336239262102174,0.09384092896803821
8.0,0.1895263157894737,-5.282064244212812,0.09318086419819645
8.0,0.1895263157894737,-5.227889226323449,0.09588642950718348
8.0,0.1895263157894737,-5.173714208434086,0.09909392344059947
8.0,0.1895263157894737,-5.1195391905447245,0.09943230024568901
8.0,0.1895263157894737,-5.065364172655363,0.10213351806493698
8.0,0.1895263157894737,-5.011189154766001,0.09615453394716886
8.0,0.1895263157894737,-4.957014136876638,0.09207546653092616
8.0,0.1895263157894737,-4.902839118987275,0.09725241027384766
8.0,0.1895263157894737,-4.8486641010979135,0.10042783915079741
8.0,0.1895263157894737,-4.794489083208552,0.09952778376110841
8.0,0.1895263157894737,-4.74031406531919,0.10105801377235923
8.0,0.1895263157894737,-4.686139047429827,0.09856454842573446
8.0,0.1895263157894737,-4.631964029540464,0.10232624539475658
8.0,0.1895263157894737,-4.577789011651102,0.10329629322102643
8.0,0.1895263157894737,-4.523613993761741,0.10431041425687201
8.0,0.1895263157894737,-4.469438975872379,0.10238425925562826
8.0,0.1895263157894737,-4.415263957983016,0.10337293987320477
8.0,0.1895263157894737,-4.361088940093653,0.10534816116681436
8.0,0.1895263157894737,-4.306913922204291,0.10728110664720765
8.0,0.1895263157894737,-4.2527389043149295,0.10792647451832951
8.0,0.1895263157894737,-4.198563886425568,0.1098381218980824
8.0,0.1895263157894737,-4.144388868536205,0.11171062292475642
8.0,0.1895263157894737,-4.090213850646843,0.11433560141720038
8.0,0.1895263157894737,-4.03603883275748,0.11185324606484748
8.0,0.1895263157894737,-3.9818638148681185,0.11051693310334168
8.0,0.1895263157894737,-3.9276887969787557,0.11009404230679562
8.0,0.1895263157894737,-3.873513779089394,0.11285052942397178
8.0,0.1895263157894737,-3.819338761200032,0.11191182125669172
8.0,0.1895263157894737,-3.7651637433106693,0.10962541746321278
8.0,0.1895263157894737,-3.7109887254213074,0.10907481303634418
8.0,0.1895263157894737,-3.6568137075319447,0.1091885194099104
8.0,0.1895263157894737,-3.602638689642583,0.10812519973096654
8.0,0.1895263157894737,-3.548463671753221,0.11032001972354603
8.0,0.1895263157894737,-3.4942886538638582,0.10622112702991988
8.0,0.1895263157894737,-3.4401136359744964,0.10317616076195701
8.0,0.1895263157894737,-3.3859386180851336,0.10085298506345644
8.0,0.1895263157894737,-3.331763600195772,0.10359442360168702
8.0,0.1895263157894737,-3.27758858230641,0.10218012524570055
8.0,0.1895263157894737,-3.223413564417047,0.1018097458234467
8.0,0.1895263157894737,-3.1692385465276853,0.10353487538956578
8.0,0.1895263157894737,-3.1150635286383226,0.10051289811924329
8.0,0.1895263157894737,-3.0608885107489607,0.09789279904342188
8.0,0.1895263157894737,-3.006713492859599,0.09397277506331503
8.0,0.1895263157894737,-2.952538474970236,0.09662871415304441
8.0,0.1895263157894737,-2.8983634570808743,0.09506683828245437
8.0,0.1895263157894737,-2.8441884391915115,0.1003177532071631
8.0,0.1895263157894737,-2.7900134213021497,0.10014161555175807
8.0,0.1895263157894737,-2.735838403412788,0.09503062331955016
8.0,0.1895263157894737,-2.681663385523425,0.09157336516414073
8.0,0.1895263157894737,-2.6274883676340632,0.08791884937584524
8.0,0.1895263157894737,-2.5733133497447005,0.0880696503401494
8.0,0.1895263157894737,-2.5191383318553386,0.09377084563135082
8.0,0.1895263157894737,-2.464963313965977,0.0860758257965181
8.0,0.1895263157894737,-2.410788296076614,0.08285006276005483
8.0,0.1895263157894737,-2.356613278187252,0.07897511645278613
8.0,0.1895263157894737,-2.3024382602978894,0.07892734345560232
8.0,0.1895263157894737,-2.2482632424085276,0.08482941012287228
8.0,0.1895263157894737,-2.1940882245191657,0.08481755010151638
8.0,0.1895263157894737,-2.139913206629803,0.0740955183657626
8.0,0.1895263157894737,-2.085738188740441,0.06810519728154754
8.0,0.1895263157894737,-2.0315631708510784,0.06788911577555341
8.0,0.1895263157894737,-1.9773881529617165,0.060871240483236035
8.0,0.1895263157894737,-1.9232131350723547,0.05589684598063512
8.0,0.1895263157894737,-1.869038117182992,0.056206859974956544
8.0,0.1895263157894737,-1.81486309929363,0.051465399615149135
8.0,0.1895263157894737,-1.7606880814042674,0.0461159686709675
8.0,0.1895263157894737,-1.7065130635149055,0.04286963836710657
8.0,0.1895263157894737,-1.6523380456255436,0.04102541052691945
8.0,0.1895263157894737,-1.598163027736181,0.03436776499634938
8.0,0.1895263157894737,-1.543988009846819,0.02488939866177178
8.0,0.1895263157894737,-1.4898129919574563,0.018230879076284016
8.0,0.1895263157894737,-1.4356379740680945,0.018322280910292327
8.0,0.1895263157894737,-1.3814629561787326,0.01675343227844022
8.0,0.1895263157894737,-1.3272879382893699,0.012133340096798725
8.0,0.1895263157894737,-1.273112920400008,0.010468633216760722
8.0,0.1895263157894737,-1.2189379025106453,0.006954552029760657
8.0,0.1895263157894737,-1.1647628846212834,0.005548475296077879
8.0,0.1895263157894737,-1.1105878667319216,0.0057088664469178586
8.0,0.1895263157894737,-1.0564128488425588,0.006170611525504078
8.0,0.1895263157894737,-1.002237830953197,0.00595194671504317
8.0,0.1895263157894737,-0.9480628130638342,0.004638120756411489
8.0,0.1895263157894737,-0.8938877951744724,0.0031945528340387684
8.0,0.1895263157894737,-0.8397127772851105,0.0024586500603114556
8.0,0.1895263157894737,-0.7855377593957478,0.00213042053731598
8.0,0.1895263157894737,-0.7313627415063859,0.00193726654581375
8.0,0.1895263157894737,-0.6771877236170232,0.0018041291315338535
8.0,0.1895263157894737,-0.6230127057276613,0.0017042944061142332
8.0,0.1895263157894737,-0.5688376878382995,0.0016258352501417664
8.0,0.1895263157894737,-0.5146626699489367,0.0015625070838063936
8.0,0.1895263157894737,-0.46048765205957487,0.0015106514896727982
8.0,0.1895263157894737,-0.40631263417021213,0.0014679461646908204
8.0,0.1895263157894737,-0.3521376162808503,0.0014328305460219954
8.0,0.1895263157894737,-0.2979625983914884,0.0014042142127577105
8.0,0.1895263157894737,-0.24378758050212568,0.0013813168817770536
8.0,0.1895263157894737,-0.18961256261276382,0.0013635752066503942
8.0,0.1895263157894737,-0.13543754472340108,0.0013505861115014387
8.0,0.1895263157894737,-0.08126252683404012,0.0013420715163280543
8.0,0.1895263157894737,-0.027087508944676486,0.0013378564836373156
8.0,0.1895263157894737,0.027087508944685368,0.001337856483637316
8.0,0.1895263157894737,0.08126252683404722,0.001342071516328055
8.0,0.1895263157894737,0.13543754472340908,0.0013505861115014396
8.0,0.1895263157894737,0.18961256261277093,0.001363575206650396
8.0,0.1895263157894737,0.24378758050213456,0.001381316881777055
8.0,0.1895263157894737,0.2979625983914964,0.001404214212757713
8.0,0.1895263157894737,0.35213761628085827,0.0014328305460219984
8.0,0.1895263157894737,0.4063126341702201,0.0014679461646908245
8.0,0.1895263157894737,0.460487652059582,0.0015106514896728036
8.0,0.1895263157894737,0.5146626699489456,0.0015625070838063994
8.0,0.1895263157894737,0.5688376878383075,0.0016258352501417731
8.0,0.1895263157894737,0.6230127057276693,0.0017042944061142421
8.0,0.1895263157894737,0.6771877236170312,0.0018041291315338645
8.0,0.1895263157894737,0.731362741506393,0.0019372665458137646
8.0,0.1895263157894737,0.7855377593957567,0.0021304205373160025
8.0,0.1895263157894737,0.8397127772851185,0.0024586500603114977
8.0,0.1895263157894737,0.8938877951744804,0.003194552834038884
8.0,0.1895263157894737,0.9480628130638422,0.004638120756411635
8.0,0.1895263157894737,1.002237830953204,0.005951946715043314
8.0,0.1895263157894737,1.0564128488425677,0.006170611525503797
8.0,0.1895263157894737,1.1105878667319296,0.005708866446917806
8.0,0.1895263157894737,1.1647628846212914,0.005548475296077974
8.0,0.1895263157894737,1.2189379025106533,0.006954552029760809
8.0,0.1895263157894737,1.2731129204000151,0.010468633216761057
8.0,0.1895263157894737,1.3272879382893787,0.012133340096799436
8.0,0.1895263157894737,1.3814629561787406,0.016753432278440387
8.0,0.1895263157894737,1.4356379740681025,0.018322280910292487
8.0,0.1895263157894737,1.4898129919574643,0.01823087907628382
8.0,0.1895263157894737,1.5439880098468262,0.02488939866177276
8.0,0.1895263157894737,1.5981630277361898,0.034367764996350116
8.0,0.1895263157894737,1.6523380456255516,0.04102541052692009
8.0,0.1895263157894737,1.7065130635149135,0.04286963836710716
8.0,0.1895263157894737,1.7606880814042754,0.046115968670967684
8.0,0.1895263157894737,1.8148630992936372,0.051465399615150155
8.0,0.1895263157894737,1.8690381171830008,0.05620685997495647
8.0,0.1895263157894737,1.9232131350723627,0.05589684598063503
8.0,0.1895263157894737,1.9773881529617245,0.060871240483237554
8.0,0.1895263157894737,2.0315631708510864,0.0678891157755536
8.0,0.1895263157894737,2.0857381887404483,0.06810519728154743
8.0,0.1895263157894737,2.139913206629812,0.07409551836576353
8.0,0.1895263157894737,2.1940882245191737,0.08481755010151795
8.0,0.1895263157894737,2.2482632424085356,0.08482941012287185
8.0,0.1895263157894737,2.3024382602978974,0.0789273434556015
8.0,0.1895263157894737,2.3566132781872593,0.07897511645278678
8.0,0.1895263157894737,2.410788296076623,0.08285006276005544
