U,T,m_magnitude
8.0,0.2,4.755187974283582
8.0,0.2,4.442666239583817
8.0,0.2,4.41739956125784
8.0,0.2,3.801951800221143
8.0,0.2,2.541636293417386
8.0,0.2,3.701329584720367
8.0,0.2,2.98854287134014
8.0,0.2,4.2726078026658065
8.0,0.2,2.8867537647157016
8.0,0.2,3.2880304582867925
8.0,0.2,4.275519054557887
8.0,0.2,3.9178014575648747
8.0,0.2,5.132068104077182
8.0,0.2,3.8806160023621974
8.0,0.2,4.06732436051648
8.0,0.2,4.2775428607917085
8.0,0.2,4.52152388951357
8.0,0.2,5.266579586231027
8.0,0.2,4.411110514177969
8.0,0.2,4.435279857827458
8.0,0.2,4.302845137370057
8.0,0.2,4.437953421771526
8.0,0.2,3.378595872859937
8.0,0.2,4.040851558561108
8.0,0.2,5.419072697748336
8.0,0.2,5.999545411126017
8.0,0.2,5.884799636613088
8.0,0.2,3.8998890184752746
8.0,0.2,4.785419757884922
8.0,0.2,3.9934770515038474
8.0,0.2,3.7059977107449016
8.0,0.2,5.092891581129965
8.0,0.2,4.302486756105312
8.0,0.2,5.584509133102805
8.0,0.2,3.5917484714683425
8.0,0.2,3.495539600016224
8.0,0.2,4.499284097629838
8.0,0.2,4.650324232630657
8.0,0.2,2.405169932422668
8.0,0.2,3.9435347214338177
8.0,0.2,3.9310565836216274
8.0,0.2,3.538095292055664
8.0,0.2,4.907655552060531
8.0,0.2,4.102351051670192
8.0,0.2,2.7768776059051357
8.0,0.2,3.6861799007998917
8.0,0.2,5.068749419972291
8.0,0.2,3.259290073021084
8.0,0.2,4.9994826107761146
8.0,0.2,4.198964384757827
8.0,0.2,5.560965608836702
8.0,0.2,4.09268600194738
8.0,0.2,5.824523106122149
8.0,0.2,4.544768148707916
8.0,0.2,4.5809780269387135
8.0,0.2,4.527276641344368
8.0,0.2,3.905943141263465
8.0,0.2,4.644110037823697
8.0,0.2,3.7786628168949807
8.0,0.2,5.145318072138902
8.0,0.2,4.022018120980103
8.0,0.2,3.4033736310975016
8.0,0.2,4.85199545113374
8.0,0.2,4.691058758606469
8.0,0.2,4.6458775699097385
8.0,0.2,4.807941940552191
8.0,0.2,3.733865507737428
8.0,0.2,3.1093212463638022
8.0,0.2,2.635529790339769
8.0,0.2,2.650463534076837
8.0,0.2,3.1257701883381417
8.0,0.2,4.789764208510225
8.0,0.2,2.943439904862307
8.0,0.2,5.8941918280547085
8.0,0.2,5.036075942480587
8.0,0.2,3.217006921964625
8.0,0.2,6.289427980684984
8.0,0.2,3.369039897378021
8.0,0.2,3.737980043761795
8.0,0.2,3.9533138617968473
8.0,0.2,4.176212920382785
8.0,0.2,4.022635681602549
8.0,0.2,2.7374270715051345
8.0,0.2,3.442154907648484
8.0,0.2,4.128509918230458
8.0,0.2,4.9391605514064425
8.0,0.2,4.824242448185604
8.0,0.2,3.93144868897169
8.0,0.2,5.242560618589179
8.0,0.2,4.183204036646875
8.0,0.2,4.422299073088697
8.0,0.2,4.67799574632638
8.0,0.2,4.271961699164613
8.0,0.2,3.992117301660414
8.0,0.2,2.7015869399461403
8.0,0.2,3.8836225734004364
8.0,0.2,4.302486756105312
8.0,0.2,5.191530457593138
8.0,0.2,5.3202034655635435
8.0,0.2,3.8625028968275434
8.0,0.2,4.143462527437044
8.0,0.2,4.681797173983232
8.0,0.2,3.0649610929430873
8.0,0.2,4.3809056402796
8.0,0.2,3.7623613641446885
8.0,0.2,5.161858411580385
8.0,0.2,3.702469605330474
8.0,0.2,4.472253242721054
8.0,0.2,4.048543615169295
8.0,0.2,4.629084084941187
8.0,0.2,4.085088860858134
8.0,0.2,3.778710821496497
8.0,0.2,2.813000978965544
8.0,0.2,3.584371542847764
8.0,0.2,3.3264060776558178
8.0,0.2,4.624043861771035
8.0,0.2,4.763975094942686
8.0,0.2,4.999802186634934
8.0,0.2,3.952773857793167
8.0,0.2,3.997534778710099
8.0,0.2,3.059558470249742
8.0,0.2,3.6435391564661677
8.0,0.2,2.0389417019690197
8.0,0.2,4.754191883895761
8.0,0.2,4.748228822353845
8.0,0.2,5.124659631962786
8.0,0.2,3.5369802755661217
8.0,0.2,3.701611869003301
8.0,0.2,3.541446748201595
8.0,0.2,4.096965441952857
8.0,0.2,2.9446244836121482
8.0,0.2,4.441691713350118
8.0,0.2,3.7615542732692124
8.0,0.2,3.241261605184499
8.0,0.2,3.361226885641857
8.0,0.2,3.765142966784878
8.0,0.2,3.48852662667188
8.0,0.2,3.2044023134117503
8.0,0.2,5.2737509472227915
8.0,0.2,2.595242090071432
8.0,0.2,3.7281934712519247
8.0,0.2,4.774264245813821
8.0,0.2,4.642083193161145
8.0,0.2,3.15470112487835
8.0,0.2,5.444105754341347
8.0,0.2,4.858587181575692
8.0,0.2,3.2239458422298513
8.0,0.2,4.172517638322674
8.0,0.2,3.955338983097715
8.0,0.2,4.251378131971754
8.0,0.2,4.97497704014392
8.0,0.2,4.797161135605101
8.0,0.2,5.2406053449097865
8.0,0.2,4.84806661966518
8.0,0.2,4.589080867769942
8.0,0.2,4.184646477276967
8.0,0.2,3.233081898837734
8.0,0.2,5.346100269242598
8.0,0.2,3.3434314421203495
8.0,0.2,3.9139451252999367
8.0,0.2,3.324562443546432
8.0,0.2,4.4898868473900935
8.0,0.2,4.106502748606775
8.0,0.2,4.8982538684648125
8.0,0.2,5.563058358281386
8.0,0.2,5.073895693352715
8.0,0.2,3.7908032583800635
8.0,0.2,3.1171353406463798
8.0,0.2,4.446621710543355
8.0,0.2,3.5057511303142377
8.0,0.2,4.10307531646561
8.0,0.2,4.030059714385607
8.0,0.2,3.5071247996257506
8.0,0.2,3.7800707254491828
8.0,0.2,3.667501670259545
8.0,0.2,3.8416766131266136
8.0,0.2,4.883931551934917
8.0,0.2,3.4103715114175084
8.0,0.2,3.3264060776558178
8.0,0.2,3.6174346849254384
8.0,0.2,2.6994306674110575
8.0,0.2,5.351882729146721
8.0,0.2,4.345909056555786
8.0,0.2,2.405867388125637
8.0,0.2,4.390139554738548
8.0,0.2,4.401765865235566
8.0,0.2,5.068521008470942
8.0,0.2,4.470260466306281
8.0,0.2,3.05715594584847
8.0,0.2,2.4618802165661915
8.0,0.2,4.9721545014294835
8.0,0.2,3.803533144502501
8.0,0.2,3.9268558689482935
8.0,0.2,4.5754770123047575
8.0,0.2,3.8051631761232825
8.0,0.2,4.343167989876594
8.0,0.2,4.7821873354245135
8.0,0.2,3.6903609558727317
8.0,0.2,2.7849208337092386
8.0,0.2,3.779147357084259
8.0,0.2,3.9896856119997413
8.0,0.2,5.817798530321509
8.0,0.2,4.112900365856394
8.0,0.2,4.722561584500579
